row_label_raw,row_label_full,Chi phí bán hàng phát sinh trong năm,Năm nayVND > Chi phí bán hàng phát sinh trong năm,Năm trướcVND > Chi phí bán hàng phát sinh trong năm,numeric__Năm nayVND > Chi phí bán hàng phát sinh trong năm,numeric__Năm trướcVND > Chi phí bán hàng phát sinh trong năm
"Chi phí quảng cáo, khuyến mại","Chi phí quảng cáo, khuyến mại","Chi phí quảng cáo, khuyến mại",7.911.374.569,26.955.415.738,7911374569.0,26955415738.0
Các khoản chi phí bán hàng khác,Các khoản chi phí bán hàng khác,Các khoản chi phí bán hàng khác,77.164.264,-,77164264.0,
,,,7.988.538.833,26.955.415.738,7988538833.0,26955415738.0
