row_label_raw,row_label_full,Tên,Chức vụ,Thu nhập (*),Thu nhập (*)_1,numeric__Chức vụ,numeric__Thu nhập (*),numeric__Thu nhập (*)_1
Tên,Tên,Tên,Chức vụ,Năm nay,Năm trước,,,
Bà Huỳnh Bích NgọcÔng Đăng Hồng AnhÔng Võ Quốc Khánh,Tên > Bà Huỳnh Bích NgọcÔng Đăng Hồng AnhÔng Võ Quốc Khánh,Bà Huỳnh Bích NgọcÔng Đăng Hồng AnhÔng Võ Quốc Khánh,Chủ tịch HDQT,1.150.000.000,800.000.000,,1150000000.0,800000000.0
Bà Huỳnh Bích NgọcÔng Đăng Hồng AnhÔng Võ Quốc Khánh,Tên > Bà Huỳnh Bích NgọcÔng Đăng Hồng AnhÔng Võ Quốc Khánh,Bà Huỳnh Bích NgọcÔng Đăng Hồng AnhÔng Võ Quốc Khánh,Phó Chủ tịch HDQT,973.077.235,4.027.299.080,,973077235.0,4027299080.0
Bà Huỳnh Bích NgọcÔng Đăng Hồng AnhÔng Võ Quốc Khánh,Tên > Bà Huỳnh Bích NgọcÔng Đăng Hồng AnhÔng Võ Quốc Khánh,Bà Huỳnh Bích NgọcÔng Đăng Hồng AnhÔng Võ Quốc Khánh,Tổng Giám đốc kiểm thành viên HDQT,884.615.847,3.453.950.156,,884615847.0,3453950156.0
Ông Nguyễn Thành ChươngÔng Hoàng Mạnh Tiến,Tên > Ông Nguyễn Thành ChươngÔng Hoàng Mạnh Tiến,Ông Nguyễn Thành ChươngÔng Hoàng Mạnh Tiến,Thành viên độc lập HDQT,383.333.663,399.999.996,,383333663.0,399999996.0
Ông Nguyễn Thành ChươngÔng Hoàng Mạnh Tiến,Tên > Ông Nguyễn Thành ChươngÔng Hoàng Mạnh Tiến,Ông Nguyễn Thành ChươngÔng Hoàng Mạnh Tiến,Thành viên độc lập HDQT kiểm Chủ tịch UBKT,383.333.663,399.999.996,,383333663.0,399999996.0
Bà Nguyễn Thùy Vân,Tên > Bà Nguyễn Thùy Vân,Bà Nguyễn Thùy Vân,Chủ tịch HDQT đến ngày 25 tháng 4 năm 2022,-,1.184.048.000,,,1184048000.0
Bà Trần Diệp Phương Nhi,Tên > Bà Trần Diệp Phương Nhi,Bà Trần Diệp Phương Nhi,Thành viên HDQT kiểm thành viên UBKT,-,222.222.224,,,222222224.0
TỔNG CÔNG,Tên > TỔNG CÔNG,TỔNG CÔNG,,3.774.360.408,10.487.519.452,,3774360408.0,10487519452.0
