row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
,,,I. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,,,,,
01,01,01,Tổng lợi nhuận kế toán trước thuế Điều chỉnh cho các khoản:,,142.590.606.684,231.618.148.031,,,142590606684.0,231618148031.0
02,02,02,Khấu hao và hao mòn tài sản có định và bất động sản đầu tư,"12,13, 14,15",31.639.306.314,29.073.864.465,,,31639306314.0,29073864465.0
03,03,03,Hoàn nhập dự phòng,,(15.764.171.516),(10.035.859.403),,,-15764171516.0,-10035859403.0
05,05,05,Lãi từ hoạt động đầu tư,,(370.676.825.347),(486.878.341.553),,,-370676825347.0,-486878341553.0
06,06,06,Chi phí đi vay,27,240.935.732.603,237.078.850.363,,27.0,240935732603.0,237078850363.0
08,08,08,Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,,28.724.648.738,856.661.903,,,28724648738.0,856661903.0
09,09,09,(Tăng) giảm các khoản phải thu,,(611.206.475.771),44.264.495.285,,,-611206475771.0,44264495285.0
10,10,10,(Tăng) giảm hàng tồn kho,,(718.889.672.111),12.732.732.619,,,-718889672111.0,12732732619.0
11,11,11,Giảm các khoản phải trả,,(206.637.327.495),(516.521.106.861),,,-206637327495.0,-516521106861.0
12,12,12,Tăng chi phí trả trước,,(162.915.422.614),(28.590.944.026),,,-162915422614.0,-28590944026.0
13,13,13,Giảm (tăng) chứng khoán kinh doanh,,76.548.574.842,(76.551.438.274),,,76548574842.0,-76551438274.0
14,14,14,Tiền lãi vay đã trả,,(309.824.635.605),(222.360.658.898),,,-309824635605.0,-222360658898.0
15,15,15,Thuế thu nhập doanh nghiệp đã nộp,,(10.147.590.895),-,,,-10147590895.0,
17,17,17,Tiền chi khác cho hoạt động kinh doanh,,(477.865.904),(9.189.548.222),,,-477865904.0,-9189548222.0
20,20,20,Lưu chuyển tiền thuần sử dụng vào hoạt động kinh doanh,,(1.914.825.766.815),(795.359.806.474),,,-1914825766815.0,-795359806474.0
,,,II. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,,,,,
21,21,21,"Tiền chi để mua sắm, xây dựng tài sản cố định và các tài sản dài hạn khác",,(2.339.757.535),(124.427.517.221),,,-2339757535.0,-124427517221.0
23,23,23,Tiền chi cho vay,,(363.609.800.000),(522.005.654.370),,,-363609800000.0,-522005654370.0
24,24,24,Tiền thu hồi cho vay,,693.699.634.246,1.098.889.515.210,,,693699634246.0,1098889515210.0
25,25,25,Tiền chi đầu tư góp vốn vào đơn vị khác,,(224.650.000.000),(166.422.125.000),,,-224650000000.0,-166422125000.0
26,26,26,Tiền thu hồi đầu tư góp vốn vào đơn vị khác,,144.900.000.000,43.626.139.185,,,144900000000.0,43626139185.0
27,27,27,Tiền thu lãi cho vay và cổ tức,,471.116.758.415,164.995.113.512,,,471116758415.0,164995113512.0
30,30,30,Lưu chuyển tiền thuần từ hoạt động đầu tư,,719.116.835.126,494.655.471.316,,,719116835126.0,494655471316.0
