row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số cuối năm_2,Số đầu năm,Số đầu năm_1,Số đầu năm_2,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số cuối năm_2,numeric__Số đầu năm,numeric__Số đầu năm_1,numeric__Số đầu năm_2
,,,Tổng khoản thanh toán tiền thuê tối thiểu,Lãi thuê tài chính,Nợ gốc,Tổng khoản thanh toán tiền thuê tối thiểu,Lãi thuê tài chính,Nợ gốc,,,,,,
Nợ thuê tài chính dài hạn đến hạn trả\nTừ 1 năm trở xuống,Nợ thuê tài chính dài hạn đến hạn trả\nTừ 1 năm trở xuống,Nợ thuê tài chính dài hạn đến hạn trả\nTừ 1 năm trở xuống,916.807.275,51.118.460,865.688.815,1.018.688.975,224.815.818,793.873.157,916807275.0,51118460.0,865688815.0,1018688975.0,224815818.0,793873157.0
Nợ thuê tài chính dài hạn\nTừ 1 đến 5 năm,Nợ thuê tài chính dài hạn\nTừ 1 đến 5 năm,Nợ thuê tài chính dài hạn\nTừ 1 đến 5 năm,165.670.173,1.136.858,164.533.315,1.726.727.922,202.912.245,1.523.815.677,165670173.0,1136858.0,164533315.0,1726727922.0,202912245.0,1523815677.0
TỔNG CÔNG,TỔNG CÔNG,TỔNG CÔNG,1.082.477.447,52.255.317,1.030.222.130,2.745.416.897,427.728.063,2.317.688.834,1082477447.0,52255317.0,1030222130.0,2745416897.0,427728063.0,2317688834.0
