row_label_raw,row_label_full,Bên liên quan,Nội dung nghiệp vụ,Số cuối năm,VND Số đầu năm,numeric__Nội dung nghiệp vụ,numeric__Số cuối năm,numeric__VND Số đầu năm
Phải thu về cho vay ngắn hạn (*),Phải thu về cho vay ngắn hạn (*),Phải thu về cho vay ngắn hạn (*),Phải thu về cho vay ngắn hạn (*),Phải thu về cho vay ngắn hạn (*),Phải thu về cho vay ngắn hạn (*),,,
Công ty Cổ phần May Tiến Phát,Phải thu về cho vay ngắn hạn (*) > Công ty Cổ phần May Tiến Phát,Công ty Cổ phần May Tiến Phát,Cho vay,65.554.000.000,378.852.000.000,,65554000000.0,378852000000.0
Công ty Cổ phần Thương mại Nguyễn Kim Đà Nẵng,Phải thu về cho vay ngắn hạn (*) > Công ty Cổ phần Thương mại Nguyễn Kim Đà Nẵng,Công ty Cổ phần Thương mại Nguyễn Kim Đà Nẵng,Cho vay,5.612.000.000,3.785.000.000,,5612000000.0,3785000000.0
Công ty Cổ phần Mai Lan,Phải thu về cho vay ngắn hạn (*) > Công ty Cổ phần Mai Lan,Công ty Cổ phần Mai Lan,Cho vay,-,24.936.000.000,,,24936000000.0
Công ty Cổ phần Toàn Hải Vân,Phải thu về cho vay ngắn hạn (*) > Công ty Cổ phần Toàn Hải Vân,Công ty Cổ phần Toàn Hải Vân,Cho vay,-,3.838.634.246,,,3838634246.0
TỔNG CỘNG,Phải thu về cho vay ngắn hạn (*) > TỔNG CỘNG,TỔNG CỘNG,,71.166.000.000,411.411.634.246,,71166000000.0,411411634246.0
