row_label_raw,row_label_full,col_0,Số cuối năm,VND Sô đầu năm,numeric__Số cuối năm,numeric__VND Sô đầu năm
Phải trả cho người bán,Phải trả cho người bán,Phải trả cho người bán,119.928.911.433,155.823.897.096,119928911433.0,155823897096.0
- Công ty Cổ phần Đầu tư và Vận tải Việt Nam,- Công ty Cổ phần Đầu tư và Vận tải Việt Nam,- Công ty Cổ phần Đầu tư và Vận tải Việt Nam,36.656.918.496,27.459.671.188,36656918496.0,27459671188.0
- Công ty TNHH Xây dựng Thương mại Thuận Việt,- Công ty TNHH Xây dựng Thương mại Thuận Việt,- Công ty TNHH Xây dựng Thương mại Thuận Việt,26.416.358.760,59.916.358.760,26416358760.0,59916358760.0
- Khác,- Khác,- Khác,56.855.634.177,68.447.867.148,56855634177.0,68447867148.0
Phải trả cho các bên liên quan (Thuyết minh số 31),Phải trả cho các bên liên quan (Thuyết minh số 31),Phải trả cho các bên liên quan (Thuyết minh số 31),74.917.319.998,40.065.905.048,74917319998.0,40065905048.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,194.846.231.431,195.889.802.144,194846231431.0,195889802144.0
