row_label_raw,row_label_full,Bên liên quan,Các giao dịch,Triệu VND,numeric__Các giao dịch,numeric__Triệu VND
Đại diện chủ sở hữu (NHNN),Đại diện chủ sở hữu (NHNN),Đại diện chủ sở hữu (NHNN),(Giảm) tiền gửi của BIDV tại đại diện chủ sở hữu(Giảm) các khoản vay của BIDV từ đại diện chủ sở hữu,(59.534.588)(1.652.787),,
Bên liên quan của chủ sở hữu (BTC và Kho bạc Nhà nước),Đại diện chủ sở hữu (NHNN) > Bên liên quan của chủ sở hữu (BTC và Kho bạc Nhà nước),Bên liên quan của chủ sở hữu (BTC và Kho bạc Nhà nước),(Giảm) tiền gửi của bên liên quan của chủ sở hữu tại BIDV,(115.662.744),,-115662744.0
Cổ đông chiến lược,Cổ đông chiến lược,Cổ đông chiến lược,Tăng tiền gửi tại BIDV của cổ đông chiến lược(Giảm) tiền gửi của BIDV tại cổ đông chiến lược,196.119(182.330),,
Các công ty liên doanh,Các công ty liên doanh,Các công ty liên doanh,(Giảm) tiền gửi của các công ty liên doanh(Giảm) tiền gửi của BIDV tại các công ty liên doanhTăng phải thu các công ty liên doanh,(914.718)(2.287.494)50.000,,
Các công ty liên kết,Các công ty liên kết,Các công ty liên kết,(Giảm) tiền gửi tại BIDV của các công ty liên kết(Giảm) tiền vay từ BIDV của các công ty liên kết,(140.907)(123.364),,
