row_label_raw,row_label_full,"I. Tổng số cán bộ, nhân viên bình quân trong năm (người)",Năm nay > 28.572,Năm trước > 27.869,numeric__Năm nay > 28.572,numeric__Năm trước > 27.869
"II. Thu nhập của cán bộ, nhân viên (triệu đồng)","II. Thu nhập của cán bộ, nhân viên (triệu đồng)","II. Thu nhập của cán bộ, nhân viên (triệu đồng)",,,,
1. Tổng thu nhập,"II. Thu nhập của cán bộ, nhân viên (triệu đồng) > 1. Tổng thu nhập",1. Tổng thu nhập,11.637.504,10.338.161,11637504.0,10338161.0
2. Thu nhập bình quân tháng (triệu đồng/người),"II. Thu nhập của cán bộ, nhân viên (triệu đồng) > 2. Thu nhập bình quân tháng (triệu đồng/người)",2. Thu nhập bình quân tháng (triệu đồng/người),"33,94","30,91",33.94,30.91
