row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,Triệu VND,Triệu VND,,
Tiền gửi tại các TCTD khác,Tiền gửi tại các TCTD khác,Tiền gửi tại các TCTD khác,197.333.127,203.466.918,197333127.0,203466918.0
Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,85.239.595,98.489.246,85239595.0,98489246.0
- Bằng VND,- Bằng VND,- Bằng VND,50.399.023,64.074.684,50399023.0,64074684.0
- Bằng ngoại tệ,- Bằng ngoại tệ,- Bằng ngoại tệ,34.840.572,34.414.562,34840572.0,34414562.0
Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,112.093.532,104.977.672,112093532.0,104977672.0
- Bằng VND,- Bằng VND,- Bằng VND,90.332.442,72.034.932,90332442.0,72034932.0
- Bằng ngoại tệ,- Bằng ngoại tệ,- Bằng ngoại tệ,21.761.090,32.942.740,21761090.0,32942740.0
Cho vay các TCTD khác,Cho vay các TCTD khác,Cho vay các TCTD khác,14.564.284,17.795.874,14564284.0,17795874.0
Cho vay các TCTD khác bằng VND,Cho vay các TCTD khác bằng VND,Cho vay các TCTD khác bằng VND,12.662.334,17.345.604,12662334.0,17345604.0
Cho vay các TCTD khác bằng ngoại tệ,Cho vay các TCTD khác bằng ngoại tệ,Cho vay các TCTD khác bằng ngoại tệ,1.901.950,450.270,1901950.0,450270.0
Dự phòng rủi ro tiên gửi và cho vay các TCTD khác,Dự phòng rủi ro tiên gửi và cho vay các TCTD khác,Dự phòng rủi ro tiên gửi và cho vay các TCTD khác,(85.210),(84.994),-85210.0,-84994.0
,,,211.812.201,221.177.798,211812201.0,221177798.0
