row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm(Trình bày lại),Số đầu năm(Trình bày lại)_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm(Trình bày lại),numeric__Số đầu năm(Trình bày lại)_1
,,,Triệu VND,%,Triệu VND,%,,,,
Nợ đủ tiêu chuẩn,Nợ đủ tiêu chuẩn,Nợ đủ tiêu chuẩn,1.727.244.452,"97,16",1.478.737.759,"97,14",1727244452.0,97.16,1478737759.0,97.14
Nợ cần chú ý,Nợ cần chú ý,Nợ cần chú ý,28.052.516,"1,58",25.394.770,"1,67",28052516.0,1.58,25394770.0,1.67
Nợ dưới tiêu chuẩn,Nợ dưới tiêu chuẩn,Nợ dưới tiêu chuẩn,3.819.550,"0,21",3.509.216,"0,23",3819550.0,0.21,3509216.0,0.23
Nợ nghi ngờ,Nợ nghi ngờ,Nợ nghi ngờ,5.523.163,"0,31",2.700.900,"0,18",5523163.0,0.31,2700900.0,0.18
Nợ có khả năng mất vốn,Nợ có khả năng mất vốn,Nợ có khả năng mất vốn,13.025.201,"0,74",11.879.069,"0,78",13025201.0,0.74,11879069.0,0.78
,,,1.777.664.882,"100,00",1.522.221.714,"100,00",1777664882.0,100.0,1522221714.0,100.0
