row_label_raw,row_label_full,Loại tiền tệ,31/12/2023,31/12/2022,numeric__31/12/2023,numeric__31/12/2022
USD,USD,USD,24.260,23.545,24260.0,23545.0
EUR,EUR,EUR,27.013,25.264,27013.0,25264.0
GBP,GBP,GBP,30.983,28.403,30983.0,28403.0
CHF,CHF,CHF,28.782,25.474,28782.0,25474.0
JPY,JPY,JPY,"172,62","180,02",172.62,180.02
SGD,SGD,SGD,18.404,17.529,18404.0,17529.0
CAD,CAD,CAD,18.342,17.380,18342.0,17380.0
AUD,AUD,AUD,16.610,15.989,16610.0,15989.0
