row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND > Năm trước,numeric__Năm nay,numeric__Đơn vị tính: VND > Năm trước
Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,592.012.749.593,892.356.631.269,592012749593.0,892356631269.0
Thuế TNDN theo thuế suất áp dụng cho Tổng,Thuế TNDN theo thuế suất áp dụng cho Tổng,Thuế TNDN theo thuế suất áp dụng cho Tổng,Thuế TNDN theo thuế suất áp dụng cho Tổng,Thuế TNDN theo thuế suất áp dụng cho Tổng,,
Công ty và các công ty con,Thuế TNDN theo thuế suất áp dụng cho Tổng > Công ty và các công ty con,Công ty và các công ty con,120.217.112.255,181.207.597.864,120217112255.0,181207597864.0
- Thuế suất 20%,Thuế TNDN theo thuế suất áp dụng cho Tổng > - Thuế suất 20%,- Thuế suất 20%,118.229.066.987,179.981.806.429,118229066987.0,179981806429.0
- Thuế suất 15%,Thuế TNDN theo thuế suất áp dụng cho Tổng > - Thuế suất 15%,- Thuế suất 15%,1.975.506.517,1.175.863.402,1975506517.0,1175863402.0
- Thuế suất 10%,Thuế TNDN theo thuế suất áp dụng cho Tổng > - Thuế suất 10%,- Thuế suất 10%,12.538.751,49.928.033,12538751.0,49928033.0
Các khoản điều chỉnh tăng:,Các khoản điều chỉnh tăng:,Các khoản điều chỉnh tăng:,Các khoản điều chỉnh tăng:,Các khoản điều chỉnh tăng:,,
Chi phí không được khấu trừ thuế khác,Các khoản điều chỉnh tăng: > Chi phí không được khấu trừ thuế khác,Chi phí không được khấu trừ thuế khác,1.697.871.827,12.115.763.188,1697871827.0,12115763188.0
Các khoản điều chỉnh giảm,Các khoản điều chỉnh giảm,Các khoản điều chỉnh giảm,Các khoản điều chỉnh giảm,Các khoản điều chỉnh giảm,,
Ảnh hưởng của các điều chỉnh hợp nhất,Các khoản điều chỉnh giảm > Ảnh hưởng của các điều chỉnh hợp nhất,Ảnh hưởng của các điều chỉnh hợp nhất,(81.197.907.195),(160.723.443.588),-81197907195.0,-160723443588.0
Thu nhập từ hoạt động không thuộc diệnnộp thuế TNDN,Các khoản điều chỉnh giảm > Thu nhập từ hoạt động không thuộc diệnnộp thuế TNDN,Thu nhập từ hoạt động không thuộc diệnnộp thuế TNDN,(651.355.964),-,-651355964.0,
Lãi chênh lệch tỷ giá chưa thực hiện dođánh giá lại tiền và các khoản phải thu,Các khoản điều chỉnh giảm > Lãi chênh lệch tỷ giá chưa thực hiện dođánh giá lại tiền và các khoản phải thu,Lãi chênh lệch tỷ giá chưa thực hiện dođánh giá lại tiền và các khoản phải thu,-,(10.217.032),,-10217032.0
Lỗ năm trước chuyển sang,Các khoản điều chỉnh giảm > Lỗ năm trước chuyển sang,Lỗ năm trước chuyển sang,(18.025.279),(140.458.430),-18025279.0,-140458430.0
Miễn giảm thuế TNDN khác,Các khoản điều chỉnh giảm > Miễn giảm thuế TNDN khác,Miễn giảm thuế TNDN khác,(537.400.651),(590.138.548),-537400651.0,-590138548.0
Chi phí thuế TNDN,Các khoản điều chỉnh giảm > Chi phí thuế TNDN,Chi phí thuế TNDN,39.510.294.993,31.859.103.454,39510294993.0,31859103454.0
