row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay,Đơn vị tính: VND,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__Đơn vị tính: VND
Công ty TNHH Việt Nhật Chế biến gỗ và Đảm gỗ Dung Quất,Công ty TNHH Việt Nhật Chế biến gỗ và Đảm gỗ Dung Quất,Công ty TNHH Việt Nhật Chế biến gỗ và Đảm gỗ Dung Quất,Công ty liên kết,Mua hàng hoá và dịch vụChỉ phí hỗ trợ,-111.000.939,6.846.123.436-,,,-111000939.0,
Công ty TNHH Sản xuất Nguyên liệu Giấy Việt Nhật Vũng Áng,Công ty TNHH Sản xuất Nguyên liệu Giấy Việt Nhật Vũng Áng,Công ty TNHH Sản xuất Nguyên liệu Giấy Việt Nhật Vũng Áng,Công ty liên kết,Bán hàng hóa và cung cấp dịch vụLãi cho vayThu tiền gốc và lãi vay,28.339.824.80055.029.841,35.665.979.700149.602.3341.647.357.181,,,2.83398248005503e+18,3.56659797001496e+29
Công ty Liên doanh Sản xuất Nguyên liệu Giấy Việt Nhật,Công ty Liên doanh Sản xuất Nguyên liệu Giấy Việt Nhật,Công ty Liên doanh Sản xuất Nguyên liệu Giấy Việt Nhật,Công ty liên kết,Bán hàng hóa và cung cấp dịch vụPhí quản lý,196.873.122.644465.707.429,240.937.388.068-,,,1.968731226444657e+20,
Công ty Cổ phần Gỗ lạng Buôn Ma Thuột,Công ty Cổ phần Gỗ lạng Buôn Ma Thuột,Công ty Cổ phần Gỗ lạng Buôn Ma Thuột,Công ty liên kết,Bán hàng hóa và cung cấp dịch vụ,6.102.652.600,6.507.051.597,,,6102652600.0,6507051597.0
Công ty TNHH Yamaha Motor Việt Nam,Công ty TNHH Yamaha Motor Việt Nam,Công ty TNHH Yamaha Motor Việt Nam,Công ty liên kết,Doanh thu cho thuê văn phòng,6.533.439.717,6.322.380.829,,,6533439717.0,6322380829.0
Công ty Cổ phần Kon Hà Nừng,Công ty Cổ phần Kon Hà Nừng,Công ty Cổ phần Kon Hà Nừng,Công ty liên kết,"Chỉ phí thiết kế, quản lý, bảo vệ rừng trồng",483.805.509,605.595.600,,,483805509.0,605595600.0
Công ty TNHH Sản xuất Nguyên liệu Giấy Việt Nhật Cái Lân,Công ty TNHH Sản xuất Nguyên liệu Giấy Việt Nhật Cái Lân,Công ty TNHH Sản xuất Nguyên liệu Giấy Việt Nhật Cái Lân,Công ty liên kết,Bán hàng hóa và cung cấp dịch vụ,464.900.000,454.700.000,,,464900000.0,454700000.0
Công ty Cổ phần Cờ Đỏ,Công ty Cổ phần Cờ Đỏ,Công ty Cổ phần Cờ Đỏ,Công ty liên kết,Bán hàng hóa và cung cấp dịch vụ,-,3.636.364,,,,3636364.0
Công ty Cổ phần xuất nhập khẩu Lâm sản Sài Gòn,Công ty Cổ phần xuất nhập khẩu Lâm sản Sài Gòn,Công ty Cổ phần xuất nhập khẩu Lâm sản Sài Gòn,Công ty liên kết,Mua hàng hóa và dịch vụ,-,159.556.754,,,,159556754.0
