row_label_raw,row_label_full,Giá trị đầu tư: > Số đầu năm > Biến động trong năm > Số cuối năm,Công ty TNHHNguyên liệu GiấyQuy Nhon > Giá trị đầu tư: > 5.787.821.081 > - > 5.787.821.081,Công ty TNHHSản xuất Nguyênliệu Giấy ViệtNhật Cái Lân > Giá trị đầu tư: > 26.139.084.964 > - > 26.139.084.964,Công ty TNHHSản xuất Nguyênliệu Giấy ViệtNhật Vũng Áng > Giá trị đầu tư: > 12.401.394.337 > - > 12.401.394.337,Công ty TNHHViệt Thành Thái(*) > Giá trị đầu tư: > 45.092.785.462(193.016.704) > 44.899.768.758,Công ty TNHHYamaha MotorViệt Nam (*) > Giá trị đầu tư: > 271.004.447.055(29.912.607.912) > 241.091.839.143,Công ty TNHHViệt Nhật Chếbiến gỗ và Đảmsgỗ Dung Quất > Giá trị đầu tư: > 4.625.605.602 > - > 4.625.605.602,Công ty Cốphần Nguyênliệu giấy và gỗTân Thành > Giá trị đầu tư: > 903.000.000 > - > 903.000.000,Tổng cộng > Giá trị đầu tư: > 454.612.605.017(34.997.280.786) > 419.615.324.231,numeric__Công ty TNHHNguyên liệu GiấyQuy Nhon > Giá trị đầu tư: > 5.787.821.081 > - > 5.787.821.081,numeric__Công ty TNHHSản xuất Nguyênliệu Giấy ViệtNhật Cái Lân > Giá trị đầu tư: > 26.139.084.964 > - > 26.139.084.964,numeric__Công ty TNHHSản xuất Nguyênliệu Giấy ViệtNhật Vũng Áng > Giá trị đầu tư: > 12.401.394.337 > - > 12.401.394.337,numeric__Công ty TNHHViệt Thành Thái(*) > Giá trị đầu tư: > 45.092.785.462(193.016.704) > 44.899.768.758,numeric__Công ty TNHHYamaha MotorViệt Nam (*) > Giá trị đầu tư: > 271.004.447.055(29.912.607.912) > 241.091.839.143,numeric__Công ty TNHHViệt Nhật Chếbiến gỗ và Đảmsgỗ Dung Quất > Giá trị đầu tư: > 4.625.605.602 > - > 4.625.605.602,numeric__Công ty Cốphần Nguyênliệu giấy và gỗTân Thành > Giá trị đầu tư: > 903.000.000 > - > 903.000.000,numeric__Tổng cộng > Giá trị đầu tư: > 454.612.605.017(34.997.280.786) > 419.615.324.231
Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết:,Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết:,Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết:,Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết:,Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết:,Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết:,Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết:,Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết:,Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết:,Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết:,Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết:,,,,,,,,
Số đầu năm,Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết: > Số đầu năm,Số đầu năm,717.276.462,17.051.632.376,370.469.041,1.776.625.816(20.064.726),940.487.563.245(207.418.078.488),(4.625.605.602),-,970.587.574.582(189.550.570.892),717276462.0,17051632376.0,370469041.0,,,-4625605602.0,,
Biến động trong năm,Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết: > Biến động trong năm,Biến động trong năm,658.771.430,12.335.781.066,2.204.287.055,1.776.625.816(20.064.726),940.487.563.245(207.418.078.488),-,-,970.587.574.582(189.550.570.892),658771430.0,12335781066.0,2204287055.0,,,,,
Số cuối năm,Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết: > Số cuối năm,Số cuối năm,1.376.047.892,29.387.413.442,2.574.756.096,1.756.561.090,733.069.484.757,(4.625.605.602),-,781.037.003.690,1376047892.0,29387413442.0,2574756096.0,1756561090.0,733069484757.0,-4625605602.0,,781037003690.0
Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,,,,,,,,
Số đầu năm,Giá trị còn lại: > Số đầu năm,Số đầu năm,6.505.097.543,43.190.717.340,12.771.863.378,46.869.411.278,1.211.492.010.300,-,903.000.000,1.425.200.179.599,6505097543.0,43190717340.0,12771863378.0,46869411278.0,1211492010300.0,,903000000.0,1425200179599.0
Số cuối năm,Giá trị còn lại: > Số cuối năm,Số cuối năm,7.163.868.973,55.526.498.406,14.976.150.433,46.656.329.848,974.161.323.900,-,903.000.000,1.200.652.327.921,7163868973.0,55526498406.0,14976150433.0,46656329848.0,974161323900.0,,903000000.0,1200652327921.0
