row_label_raw,row_label_full,col_0,Don vị tính: VND,Don vị tính: VND_1,numeric__Don vị tính: VND,numeric__Don vị tính: VND_1
,,,Năm nay,Năm trước,,
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,35.697.559.723,29.510.692.635,35697559723.0,29510692635.0
Chi phí thuế thu nhập hoãn lại,Chi phí thuế thu nhập hoãn lại,Chi phí thuế thu nhập hoãn lại,3.047.346.781,2.133.877.491,3047346781.0,2133877491.0
Chi phí thuế TNDN năm trước điều chỉnh cho năm hiện hành,Chi phí thuế TNDN năm trước điều chỉnh cho năm hiện hành,Chi phí thuế TNDN năm trước điều chỉnh cho năm hiện hành,765.388.489,214.533.328,765388489.0,214533328.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,39.510.294.993,31.859.103.454,39510294993.0,31859103454.0
