row_label_raw,row_label_full,col_0,Bảng cân đối kế toán hợp nhất,Bảng cân đối kế toán hợp nhất_1,Báo cáo kết quả hoạt động kinh doanh hợp nhất,Báo cáo kết quả hoạt động kinh doanh hợp nhất_1,numeric__Bảng cân đối kế toán hợp nhất,numeric__Bảng cân đối kế toán hợp nhất_1,numeric__Báo cáo kết quả hoạt động kinh doanh hợp nhất,numeric__Báo cáo kết quả hoạt động kinh doanh hợp nhất_1
,,,Số cuối năm,Số đầu năm,Năm nay,Năm trước,,,,
Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,,,,
Lợi nhuận hợp nhất chưa thực hiện trong năm,Tài sản thuế thu nhập hoãn lại > Lợi nhuận hợp nhất chưa thực hiện trong năm,Lợi nhuận hợp nhất chưa thực hiện trong năm,621.033.941,1.064.357.203,(443.323.262),320.751.483,621033941.0,1064357203.0,-443323262.0,320751483.0
Thuế TNDN hoãn lại đối với chênh lệch đánh giá lại tài sản,Tài sản thuế thu nhập hoãn lại > Thuế TNDN hoãn lại đối với chênh lệch đánh giá lại tài sản,Thuế TNDN hoãn lại đối với chênh lệch đánh giá lại tài sản,6.031.116.178,6.742.754.024,(711.637.846),(38.844.423),6031116178.0,6742754024.0,-711637846.0,-38844423.0
,,,6.652.150.119,7.807.111.227,(1.154.961.108),281.907.060,6652150119.0,7807111227.0,-1154961108.0,281907060.0
Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,,,,
Chênh lệch từ các khoản dự phòng đầu tư tài chính và dự phòng nợ phải thu khó đòi,Thuế thu nhập hoãn lại phải trả > Chênh lệch từ các khoản dự phòng đầu tư tài chính và dự phòng nợ phải thu khó đòi,Chênh lệch từ các khoản dự phòng đầu tư tài chính và dự phòng nợ phải thu khó đòi,11.794.394.769,9.902.009.096,(1.892.385.673),(2.415.784.551),11794394769.0,9902009096.0,-1892385673.0,-2415784551.0
,,,11.794.394.769,9.902.009.096,(1.892.385.673),(2.415.784.551),11794394769.0,9902009096.0,-1892385673.0,-2415784551.0
Chi phí thuế thu nhập hoãn lại tính vào kết quả kinh doanh hợp nhất,Thuế thu nhập hoãn lại phải trả > Chi phí thuế thu nhập hoãn lại tính vào kết quả kinh doanh hợp nhất,Chi phí thuế thu nhập hoãn lại tính vào kết quả kinh doanh hợp nhất,Chi phí thuế thu nhập hoãn lại tính vào kết quả kinh doanh hợp nhất,Chi phí thuế thu nhập hoãn lại tính vào kết quả kinh doanh hợp nhất,(3.047.346.781),(2.133.877.491),,,-3047346781.0,-2133877491.0
