row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > Số có khả năngtrả nợ,Đơn vị tính: VND > Số đầu năm > Giá trị,Đơn vị tính: VND > Số đầu năm > Số có khả năngtrả nợ,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Số có khả năngtrả nợ,numeric__Đơn vị tính: VND > Số đầu năm > Giá trị,numeric__Đơn vị tính: VND > Số đầu năm > Số có khả năngtrả nợ
Phải trả cho người bán,Phải trả cho người bán,Phải trả cho người bán,103.604.754.417,103.604.754.417,97.293.356.300,97.293.356.300,103604754417.0,103604754417.0,97293356300.0,97293356300.0
- Công ty LES SRL,- Công ty LES SRL,- Công ty LES SRL,19.878.280.133,19.878.280.133,-,-,19878280133.0,19878280133.0,,
- Công ty TNHH Hóa Keo Kỹ Thuật,- Công ty TNHH Hóa Keo Kỹ Thuật,- Công ty TNHH Hóa Keo Kỹ Thuật,3.683.663.349,3.683.663.349,5.595.039.256,5.595.039.256,3683663349.0,3683663349.0,5595039256.0,5595039256.0
- Công ty TNHH Tech Wood International,- Công ty TNHH Tech Wood International,- Công ty TNHH Tech Wood International,-,-,8.700.695.190,8.700.695.190,,,8700695190.0,8700695190.0
- Công ty TNHH AICA Đồng Nai,- Công ty TNHH AICA Đồng Nai,- Công ty TNHH AICA Đồng Nai,-,-,5.793.183.279,5.793.183.279,,,5793183279.0,5793183279.0
- Phải trả đối tượng khác,- Phải trả đối tượng khác,- Phải trả đối tượng khác,80.042.810.935,80.042.810.935,77.204.438.575,77.204.438.575,80042810935.0,80042810935.0,77204438575.0,77204438575.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,103.604.754.417,103.604.754.417,97.293.356.300,97.293.356.300,103604754417.0,103604754417.0,97293356300.0,97293356300.0
