row_label_raw,row_label_full,col_0,Số đầu năm > Giá trị,Số đầu năm > Số có khả năng trả nợ,Số phát sinh trong năm > Tăng,Số phát sinh trong năm > Giảm,Đơn vị tính: VND > Số cuối năm > Giá trị,Đơn vị tính: VND > Số cuối năm > Số có khả năng trả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > Số có khả năng trả nợ,numeric__Số phát sinh trong năm > Tăng,numeric__Số phát sinh trong năm > Giảm,numeric__Đơn vị tính: VND > Số cuối năm > Giá trị,numeric__Đơn vị tính: VND > Số cuối năm > Số có khả năng trả nợ
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,,,,,,
Vay ngắn hạn ngân hàng(Thuyết minh số 22.1),Vay ngắn hạn > Vay ngắn hạn ngân hàng(Thuyết minh số 22.1),Vay ngắn hạn ngân hàng(Thuyết minh số 22.1),162.735.860.271,162.735.860.271,559.089.007.074,(526.031.409.456),195.793.457.889,195.793.457.889,162735860271.0,162735860271.0,559089007074.0,-526031409456.0,195793457889.0,195793457889.0
Vay ngắn hạn khác (*),Vay ngắn hạn > Vay ngắn hạn khác (*),Vay ngắn hạn khác (*),7.951.700.000,7.951.700.000,900.000.000,-,8.851.700.000,8.851.700.000,7951700000.0,7951700000.0,900000000.0,,8851700000.0,8851700000.0
Vay dài hạn đến hạn trả(Thuyết minh số 22.2),Vay ngắn hạn > Vay dài hạn đến hạn trả(Thuyết minh số 22.2),Vay dài hạn đến hạn trả(Thuyết minh số 22.2),3.217.783.896,3.217.783.896,2.081.298.250,(3.217.783.896),2.081.298.250,2.081.298.250,3217783896.0,3217783896.0,2081298250.0,-3217783896.0,2081298250.0,2081298250.0
,,,173.905.344.167,173.905.344.167,562.070.305.324,(529.249.193.352),206.726.456.139,206.726.456.139,173905344167.0,173905344167.0,562070305324.0,-529249193352.0,206726456139.0,206726456139.0
Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,,,,,,
Vay ngân hàng(Thuyết minh số 22.2),Vay dài hạn > Vay ngân hàng(Thuyết minh số 22.2),Vay ngân hàng(Thuyết minh số 22.2),11.938.429.160,11.938.429.160,4.300.000.000,(3.710.298.251),12.528.130.909,12.528.130.909,11938429160.0,11938429160.0,4300000000.0,-3710298251.0,12528130909.0,12528130909.0
Vay đối tượng khác (**),Vay dài hạn > Vay đối tượng khác (**),Vay đối tượng khác (**),469.736.000,469.736.000,-,(149.451.500),320.284.500,320.284.500,469736000.0,469736000.0,,-149451500.0,320284500.0,320284500.0
,,,12.408.165.160,12.408.165.160,4.300.000.000,(3.859.749.751),12.848.415.409,12.848.415.409,12408165160.0,12408165160.0,4300000000.0,-3859749751.0,12848415409.0,12848415409.0
