row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Phải thu ngắn hạn từ khách hàng,Phải thu ngắn hạn từ khách hàng,Phải thu ngắn hạn từ khách hàng,159.284.398.185,143.327.918.654,159284398185.0,143327918654.0
Công ty Cost Plus Management Services,Công ty Cost Plus Management Services,Công ty Cost Plus Management Services,13.209.961.223,11.304.900.479,13209961223.0,11304900479.0
Công ty Than Hạ Long,Công ty Than Hạ Long,Công ty Than Hạ Long,6.885.204.488,3.817.285.008,6885204488.0,3817285008.0
Công ty Cổ phần Phú Tài,Công ty Cổ phần Phú Tài,Công ty Cổ phần Phú Tài,1.379.784.344,2.547.109.067,1379784344.0,2547109067.0
Công ty TNHH Đầu tư Thương mại và Sản xuất Hải Nam,Công ty TNHH Đầu tư Thương mại và Sản xuất Hải Nam,Công ty TNHH Đầu tư Thương mại và Sản xuất Hải Nam,-,23.002.925.955,,23002925955.0
Công ty TNHH Thương mại và Sản xuất Mỹ Đoàn,Công ty TNHH Thương mại và Sản xuất Mỹ Đoàn,Công ty TNHH Thương mại và Sản xuất Mỹ Đoàn,-,5.233.998.425,,5233998425.0
Các khoản phải thu khách hàng khác,Các khoản phải thu khách hàng khác,Các khoản phải thu khách hàng khác,137.809.448.130,97.421.699.720,137809448130.0,97421699720.0
Phải thu ngắn hạn từ các bên liên quan (Thuyết minh số 33),Phải thu ngắn hạn từ các bên liên quan (Thuyết minh số 33),Phải thu ngắn hạn từ các bên liên quan (Thuyết minh số 33),1.149.962.487,1.560.529.208,1149962487.0,1560529208.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,160.434.360.672,144.888.447.862,160434360672.0,144888447862.0
Dự phòng phải thu ngắn hạn khó đòi,Dự phòng phải thu ngắn hạn khó đòi,Dự phòng phải thu ngắn hạn khó đòi,(7.975.911.940),(7.961.498.587),-7975911940.0,-7961498587.0
