row_label_raw,row_label_full,Thuế giá trị gia tăng,1/1/2024VND > 100.815.832.183,Phát sinhVND > 4.523.692.323.064,NộpVND > (820.793.403.208),Khấu trừ/Hoàn lạiVND > (3.709.669.341.248),Phân loại lạiVND > -,31/12/2024VND > 94.045.410.791,numeric__1/1/2024VND > 100.815.832.183,numeric__Phát sinhVND > 4.523.692.323.064,numeric__NộpVND > (820.793.403.208),numeric__Khấu trừ/Hoàn lạiVND > (3.709.669.341.248),numeric__Phân loại lạiVND > -,numeric__31/12/2024VND > 94.045.410.791
Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,-,43.604.093.386,(43.604.093.386),-,-,-,,43604093386.0,-43604093386.0,,,
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,484.038.529.013,1.127.794.091.580,(1.107.911.116.921),-,-,503.921.503.672,484038529013.0,1127794091580.0,-1107911116921.0,,,503921503672.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,7.006.778.123,174.851.719.974,(144.262.586.552),(15.405.020.799),(1.827.582.868),20.363.307.878,7006778123.0,174851719974.0,-144262586552.0,-15405020799.0,-1827582868.0,20363307878.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,1.170.818.703,174.842.552.291,(174.078.210.350),-,-,1.935.160.644,1170818703.0,174842552291.0,-174078210350.0,,,1935160644.0
,,,593.031.958.022,6.044.784.780.295,(2.290.649.410.417),(3.725.074.362.047),(1.827.582.868),620.265.382.985,593031958022.0,6044784780295.0,-2290649410417.0,-3725074362047.0,-1827582868.0,620265382985.0
