row_label_raw,row_label_full,col_0,Mã số,2024 VND,2023 VND,numeric__Mã số,numeric__2024 VND,numeric__2023 VND
LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,,,
Lợi nhuận kế toán trước thuế Điều chỉnh cho các khoản,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Lợi nhuận kế toán trước thuế Điều chỉnh cho các khoản,Lợi nhuận kế toán trước thuế Điều chỉnh cho các khoản,01,9.004.312.866.417,8.098.846.606.679,1.0,9004312866417.0,8098846606679.0
Khấu hao và phân bổ,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Khấu hao và phân bổ,Khấu hao và phân bổ,02,679.886.097.410,655.993.278.154,2.0,679886097410.0,655993278154.0
Các khoản dự phòng,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Các khoản dự phòng,Các khoản dự phòng,03,123.798.546.135,108.026.674.230,3.0,123798546135.0,108026674230.0
Lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,Lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,04,2.543.565.215,2.499.315.770,4.0,2543565215.0,2499315770.0
Lỗ/(lãi) từ thanh lý và xóa số tài sản cố định,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Lỗ/(lãi) từ thanh lý và xóa số tài sản cố định,Lỗ/(lãi) từ thanh lý và xóa số tài sản cố định,05,4.533.243.772,(7.562.851),5.0,4533243772.0,-7562851.0
Thu nhập lãi tiền gửi và thu nhập khác từ các hoạt động đầu tư,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Thu nhập lãi tiền gửi và thu nhập khác từ các hoạt động đầu tư,Thu nhập lãi tiền gửi và thu nhập khác từ các hoạt động đầu tư,05,(1.764.318.342.762),(1.808.788.060.961),5.0,-1764318342762.0,-1808788060961.0
Lợi nhuận được chia từ một công ty liên kết,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Lợi nhuận được chia từ một công ty liên kết,Lợi nhuận được chia từ một công ty liên kết,05,(65.065.176.215),(58.661.298.695),5.0,-65065176215.0,-58661298695.0
Chi phí lãi vay và chi phí thu xếp khoản vay,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Chi phí lãi vay và chi phí thu xếp khoản vay,Chi phí lãi vay và chi phí thu xếp khoản vay,06,334.488.177.551,488.321.280.057,6.0,334488177551.0,488321280057.0
Lợi nhuận từ hoạt động kinh doanh trước những thay đổi vốn lưu động,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Lợi nhuận từ hoạt động kinh doanh trước những thay đổi vốn lưu động,Lợi nhuận từ hoạt động kinh doanh trước những thay đổi vốn lưu động,08,8.320.178.977.523,7.486.230.232.383,8.0,8320178977523.0,7486230232383.0
