row_label_raw,row_label_full,col_0,2024VND,2023VND,numeric__2024VND,numeric__2023VND
Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,9.004.312.866.417,8.098.846.606.679,9004312866417.0,8098846606679.0
Thuế tính theo thuế suất của Công ty,Thuế tính theo thuế suất của Công ty,Thuế tính theo thuế suất của Công ty,1.800.862.573.283,1.619.769.321.336,1800862573283.0,1619769321336.0
Lỗ tính thuế đã sử dụng,Lỗ tính thuế đã sử dụng,Lỗ tính thuế đã sử dụng,(15.316.520),(1.717.226.010),-15316520.0,-1717226010.0
Ảnh hưởng của các mức thuế suất ưu đãi áp dụng cho các công ty con,Ảnh hưởng của các mức thuế suất ưu đãi áp dụng cho các công ty con,Ảnh hưởng của các mức thuế suất ưu đãi áp dụng cho các công ty con,(712.992.439.347),(713.203.711.097),-712992439347.0,-713203711097.0
Thu nhập không chịu thuế,Thu nhập không chịu thuế,Thu nhập không chịu thuế,-,(2.332.597.301),,-2332597301.0
Ảnh hưởng của phần lãi trong một công ty liên kết,Ảnh hưởng của phần lãi trong một công ty liên kết,Ảnh hưởng của phần lãi trong một công ty liên kết,(13.013.035.243),(11.732.259.739),-13013035243.0,-11732259739.0
Chi phí không được khấu trừ thuế,Chi phí không được khấu trừ thuế,Chi phí không được khấu trừ thuế,3.827.080.811,4.238.605.188,3827080811.0,4238605188.0
Ảnh hưởng của phân bổ lợi thế thương mại,Ảnh hưởng của phân bổ lợi thế thương mại,Ảnh hưởng của phân bổ lợi thế thương mại,4.600.394.758,5.473.379.958,4600394758.0,5473379958.0
Thay đổi tài sản thuế thu nhập hoãn lại chưa được ghi nhận (*),Thay đổi tài sản thuế thu nhập hoãn lại chưa được ghi nhận (*),Thay đổi tài sản thuế thu nhập hoãn lại chưa được ghi nhận (*),3.613.589.921,3.040.585.196,3613589921.0,3040585196.0
Dự phòng (thừa)/thiếu trong những năm trước,Dự phòng (thừa)/thiếu trong những năm trước,Dự phòng (thừa)/thiếu trong những năm trước,(3.107.512.245),1.140.264.003,-3107512245.0,1140264003.0
,,,1.083.775.335.418,904.676.361.534,1083775335418.0,904676361534.0
