row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2024 VND,2023 VND,numeric__Mã số,numeric__Thuyết minh,numeric__2024 VND,numeric__2023 VND
Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,01,27,31.155.474.118.994,28.395.714.292.201,1.0,27.0,31155474118994.0,28395714292201.0
Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,02,27,258.248.493.757,154.721.659.364,2.0,27.0,258248493757.0,154721659364.0
Doanh thu thuần bán hàng và cung cấp dịch vụ (10 = 01 - 02),Doanh thu thuần bán hàng và cung cấp dịch vụ (10 = 01 - 02),Doanh thu thuần bán hàng và cung cấp dịch vụ (10 = 01 - 02),10,27,30.897.225.625.237,28.240.992.632.837,10.0,27.0,30897225625237.0,28240992632837.0
Giá vốn hàng bán và dịch vụ cung cấp,Giá vốn hàng bán và dịch vụ cung cấp,Giá vốn hàng bán và dịch vụ cung cấp,11,28,16.492.540.385.018,15.266.624.295.107,11.0,28.0,16492540385018.0,15266624295107.0
Lợi nhuận gộp (20 = 10 - 11),Lợi nhuận gộp (20 = 10 - 11),Lợi nhuận gộp (20 = 10 - 11),20,,14.404.685.240.219,12.974.368.337.730,20.0,,14404685240219.0,12974368337730.0
Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,21,29,1.800.658.967.028,1.853.512.410.411,21.0,29.0,1800658967028.0,1853512410411.0
Chi phí tài chính,Chi phí tài chính,Chi phí tài chính,22,30,377.908.783.144,538.028.288.437,22.0,30.0,377908783144.0,538028288437.0
Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,23,,327.528.532.894,485.285.780.065,23.0,,327528532894.0,485285780065.0
Phần lãi trong một công ty liên kết,Phần lãi trong một công ty liên kết,Phần lãi trong một công ty liên kết,24,6(c),65.065.176.215,58.661.298.695,24.0,,65065176215.0,58661298695.0
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,25,31,5.903.986.348.153,5.328.084.292.551,25.0,31.0,5903986348153.0,5328084292551.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,26,32,975.922.898.666,925.673.676.418,26.0,32.0,975922898666.0,925673676418.0
Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) + 24 - (25 + 26)},Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) + 24 - (25 + 26)},Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) + 24 - (25 + 26)},30,,9.012.591.353.499,8.094.755.789.430,30.0,,9012591353499.0,8094755789430.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,31,,3.762.860.256,9.577.037.619,31.0,,3762860256.0,9577037619.0
Chi phí khác,Chi phí khác,Chi phí khác,32,,12.041.347.338,5.486.220.370,32.0,,12041347338.0,5486220370.0
Kết quả từ các hoạt động khác (40 = 31 - 32),Kết quả từ các hoạt động khác (40 = 31 - 32),Kết quả từ các hoạt động khác (40 = 31 - 32),40,,(8.278.487.082),4.090.817.249,40.0,,-8278487082.0,4090817249.0
Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),50,,9.004.312.866.417,8.098.846.606.679,50.0,,9004312866417.0,8098846606679.0
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,51,33,1.127.794.091.580,1.055.018.789.136,51.0,33.0,1127794091580.0,1055018789136.0
Lợi ích thuế TNDN hoãn lại,Lợi ích thuế TNDN hoãn lại,Lợi ích thuế TNDN hoãn lại,52,33,(44.018.756.162),(150.342.427.602),52.0,33.0,-44018756162.0,-150342427602.0
Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52) (mang sang trang sau),Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52) (mang sang trang sau),Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52) (mang sang trang sau),60,,7.920.537.530.999,7.194.170.245.145,60.0,,7920537530999.0,7194170245145.0
