row_label_raw,row_label_full,col_0,Vốn cổ phần VND,Thặng dư vốn cổ phần VND,Vốn khác của chủ sở hữu VND,Cổ phiếu quỹ VND,Chênh lệch tỷ giá hối đoái VND,Quỹ đầu tư phát triển VND,Lợi nhuận sau thuế chưa phân phối VND,Lợi ích cổ đông không kiểm soát VND,Tổng VND,numeric__Vốn cổ phần VND,numeric__Thặng dư vốn cổ phần VND,numeric__Vốn khác của chủ sở hữu VND,numeric__Cổ phiếu quỹ VND,numeric__Chênh lệch tỷ giá hối đoái VND,numeric__Quỹ đầu tư phát triển VND,numeric__Lợi nhuận sau thuế chưa phân phối VND,numeric__Lợi ích cổ đông không kiểm soát VND,numeric__Tổng VND
Số dư tại ngày 1 tháng 1 năm 2024,Số dư tại ngày 1 tháng 1 năm 2024,Số dư tại ngày 1 tháng 1 năm 2024,7.274.618.790.000,3.610.328.815.858,(265.775.657.006),(994.666.327.121),8.323.564.190,22.731.972.844,16.124.127.868.061,595.870.151.594,26.375.559.178.420,7274618790000.0,3610328815858.0,-265775657006.0,-994666327121.0,8323564190.0,22731972844.0,16124127868061.0,595870151594.0,26375559178420.0
Vốn cổ phần đã phát hành Lợi nhuận thuần,Vốn cổ phần đã phát hành Lợi nhuận thuần,Vốn cổ phần đã phát hành Lợi nhuận thuần,80.913.000.000,38.426.600.000,-,-,-,-,-,-,119.339.600.000,80913000000.0,38426600000.0,,,,,,,119339600000.0
trong năm,trong năm,trong năm,-,-,-,-,-,-,7.803.275.518.996,117.262.012.003,7.920.537.530.999,,,,,,,7803275518996.0,117262012003.0,7920537530999.0
Cổ tức (Thuyết minh 25),Cổ tức (Thuyết minh 25),Cổ tức (Thuyết minh 25),-,-,-,-,-,-,(23.004.263.261.300),-,(23.004.263.261.300),,,,,,,-23004263261300.0,,-23004263261300.0
Cổ tức công bố bởi các công ty con Chênh lệch quy đổi ngoại tệ,Cổ tức công bố bởi các công ty con Chênh lệch quy đổi ngoại tệ,Cổ tức công bố bởi các công ty con Chênh lệch quy đổi ngoại tệ,-,-,-,-,-,-,-,(85.508.870.000),(85.508.870.000),,,,,,,,-85508870000.0,-85508870000.0
Cổ tức công bố bởi các công ty con Chênh lệch quy đổi ngoại tệ,Cổ tức công bố bởi các công ty con Chênh lệch quy đổi ngoại tệ,Cổ tức công bố bởi các công ty con Chênh lệch quy đổi ngoại tệ,-,-,-,-,2.162.593.888,-,-,5.295,2.162.599.183,,,,,2162593888.0,,,5295.0,2162599183.0
Số dư tại ngày 31 tháng 12 năm 2024,Số dư tại ngày 31 tháng 12 năm 2024,Số dư tại ngày 31 tháng 12 năm 2024,7.355.531.790.000,3.648.755.415.858,(265.775.657.006),(994.666.327.121),10.486.158.078,22.731.972.844,923.140.125.757,627.623.298.892,11.327.826.777.302,7355531790000.0,3648755415858.0,-265775657006.0,-994666327121.0,10486158078.0,22731972844.0,923140125757.0,627623298892.0,11327826777302.0
