row_label_raw,row_label_full,col_0,2015,2015_1,2014,2014_1,numeric__2015,numeric__2015_1,numeric__2014,numeric__2014_1
,,,Số cổ phiếu,VND,Số cổ phiếu,VND,,,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,80.000.000,800.000.000.000,80.000.000,800.000.000.000,80000000.0,800000000000.0,80000000.0,800000000000.0
Cổ tức bằng cổ phiếu trong năm,Cổ tức bằng cổ phiếu trong năm,Cổ tức bằng cổ phiếu trong năm,20.000.000,200.000.000.000,-,-,20000000.0,200000000000.0,,
Phát hành cổ phiếu bằng cán trừ với cổ tức bằng tiền trong năm,Phát hành cổ phiếu bằng cán trừ với cổ tức bằng tiền trong năm,Phát hành cổ phiếu bằng cán trừ với cổ tức bằng tiền trong năm,45.000.000,450.000.000.000,-,-,45000000.0,450000000000.0,,
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,145.000.000,1.450.000.000.000,80.000.000,800.000.000.000,145000000.0,1450000000000.0,80000000.0,800000000000.0
