row_label_raw,row_label_full,col_0,31/12/2015VND,1/1/2015VNDPhân loại lại,numeric__31/12/2015VND,numeric__1/1/2015VNDPhân loại lại
Lệ phí sân bay,Lệ phí sân bay,Lệ phí sân bay,233.290.358.812,145.907.798.832,233290358812.0,145907798832.0
Đặt cọc ngắn hạn đã nhận,Đặt cọc ngắn hạn đã nhận,Đặt cọc ngắn hạn đã nhận,1.167.425.328,1.167.425.328,1167425328.0,1167425328.0
"Hợp đồng hợp tác đầu tư với HDBank ACM, một bên liên quan (*)","Hợp đồng hợp tác đầu tư với HDBank ACM, một bên liên quan (*)","Hợp đồng hợp tác đầu tư với HDBank ACM, một bên liên quan (*)",300.000.000.000,-,300000000000.0,
Hợp đồng hợp tác đầu tư với Công ty TNHII Một thành viên Quản lý nợ và Khai thác tài sản Ngân hàng TMCP An Bình,Hợp đồng hợp tác đầu tư với Công ty TNHII Một thành viên Quản lý nợ và Khai thác tài sản Ngân hàng TMCP An Bình,Hợp đồng hợp tác đầu tư với Công ty TNHII Một thành viên Quản lý nợ và Khai thác tài sản Ngân hàng TMCP An Bình,-,500.000.000.000,,500000000000.0
Phải trả cho các bên liên quan (**),Phải trả cho các bên liên quan (**),Phải trả cho các bên liên quan (**),33.832.034.038,-,33832034038.0,
Phải trả khác,Phải trả khác,Phải trả khác,53.885.061.436,48.128.832.996,53885061436.0,48128832996.0
,,,622.174.879.614,695.204.057.156,622174879614.0,695204057156.0
