row_label_raw,row_label_full,col_0,Giá trị ghi sổ VND,Dòng tiền theo hợp đồng VND,Trong vòng 1 năm VND,numeric__Giá trị ghi sổ VND,numeric__Dòng tiền theo hợp đồng VND,numeric__Trong vòng 1 năm VND
Phải trả người bán ngắn hạn,Phải trả người bán ngắn hạn,Phải trả người bán ngắn hạn,329.424.850.073,329.424.850.073,329.424.850.073,329424850073.0,329424850073.0,329424850073.0
Chi phí phải trả ngắn hạn,Chi phí phải trả ngắn hạn,Chi phí phải trả ngắn hạn,154.478.731.692,154.478.731.692,154.478.731.692,154478731692.0,154478731692.0,154478731692.0
Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,695.204.057.156,695.204.057.156,695.204.057.156,695204057156.0,695204057156.0,695204057156.0
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,2.602.248.050.994,2.619.815.197.926,2.619.815.197.926,2602248050994.0,2619815197926.0,2619815197926.0
,,,3.781.355.689.915,3.798.922.836.847,3.798.922.836.847,3781355689915.0,3798922836847.0,3798922836847.0
