row_label_raw,row_label_full,col_0,2015VND,2014VNDPhân loại lại,numeric__2015VND,numeric__2014VNDPhân loại lại
Giá trị thời gian của dòng tiền đã được chiết khấu của dự phòng,Giá trị thời gian của dòng tiền đã được chiết khấu của dự phòng,Giá trị thời gian của dòng tiền đã được chiết khấu của dự phòng,272.908.367.170,132.244.018.277,272908367170.0,132244018277.0
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,129.699.274.892,64.322.932.666,129699274892.0,64322932666.0
Lỗ chênh lệch tỷ giá hối đoái chưa thực hiện,Lỗ chênh lệch tỷ giá hối đoái chưa thực hiện,Lỗ chênh lệch tỷ giá hối đoái chưa thực hiện,40.184.427.061,-,40184427061.0,
Lỗ chênh lệch tỷ giá hối đoái đã thực hiện,Lỗ chênh lệch tỷ giá hối đoái đã thực hiện,Lỗ chênh lệch tỷ giá hối đoái đã thực hiện,118.775.271.802,13.614.065.995,118775271802.0,13614065995.0
Chi phí tài chính khác,Chi phí tài chính khác,Chi phí tài chính khác,-,103.855.921,,103855921.0
,,,561.567.340.925,210.284.872.859,561567340925.0,210284872859.0
