row_label_raw,row_label_full,Thuế giá trị gia tăng,1/1/2015VND > 33.372.151.096,Số phải nộptrong nămVND > 920.056.832.871,Số đã nộptrong nămVND > (371.242.131.463),Số đã cán trừtrong nămVND > (540.122.796.946),Số đã phân loạijại trong nămVND > -,31/12/2015VND > 42.064.055.558,numeric__1/1/2015VND > 33.372.151.096,numeric__Số phải nộptrong nămVND > 920.056.832.871,numeric__Số đã nộptrong nămVND > (371.242.131.463),numeric__Số đã cán trừtrong nămVND > (540.122.796.946),numeric__Số đã phân loạijại trong nămVND > -,numeric__31/12/2015VND > 42.064.055.558
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,28.140.110.523,60.819.091.135,(75.741.342.300),-,-,13.217.859.358,28140110523.0,60819091135.0,-75741342300.0,,,13217859358.0
Thuế nhà thầu,Thuế nhà thầu,Thuế nhà thầu,-,73.583.457.478,(50.084.633.969),-,(15.875.185.176),7.623.641.333,,73583457478.0,-50084633969.0,,-15875185176.0,7623641333.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,-,120.449.347,(92.158.681),-,-,28.290.666,,120449347.0,-92158681.0,,,28290666.0
,,,61.512.261.619,1.054.579.830.831,(497.160.263.413),(540.122.796.946),(15.875.185.176),62.933.846.915,61512261619.0,1054579830831.0,-497160263413.0,-540122796946.0,-15875185176.0,62933846915.0
(b) Thuế phải thu Nhà nước,(b) Thuế phải thu Nhà nước,(b) Thuế phải thu Nhà nước,(b) Thuế phải thu Nhà nước,(b) Thuế phải thu Nhà nước,(b) Thuế phải thu Nhà nước,(b) Thuế phải thu Nhà nước,(b) Thuế phải thu Nhà nước,(b) Thuế phải thu Nhà nước,,,,,,
,,,1/1/2015VND,Số phải nộptrong nămVND,Số đã nộptrong nămVND,Số đã cán trừtrong nămVND,Số đã phân loạijại trong nămVND,31/12/2015VND,,,,,,
Thuế nhà thầu,(b) Thuế phải thu Nhà nước > Thuế nhà thầu,Thuế nhà thầu,15.875.185.176,-,-,-,(15.875.185.176),-,15875185176.0,,,,-15875185176.0,
