row_label_raw,row_label_full,col_0,31/12/2015VND,1/1/2015VNDPhân loại lại,numeric__31/12/2015VND,numeric__1/1/2015VNDPhân loại lại
Trả trước cho một bên liên quan cho dự án khu nhà ở tiếp viên (*),Trả trước cho một bên liên quan cho dự án khu nhà ở tiếp viên (*),Trả trước cho một bên liên quan cho dự án khu nhà ở tiếp viên (*),100.000.000.000,100.000.000.000,100000000000.0,100000000000.0
Trả trước cho dự án trung tâm huấn luyện bay,Trả trước cho dự án trung tâm huấn luyện bay,Trả trước cho dự án trung tâm huấn luyện bay,180.000.000.000,180.000.000.000,180000000000.0,180000000000.0
Trả trước khác,Trả trước khác,Trả trước khác,54.715.978.511,74.150.474.733,54715978511.0,74150474733.0
,,,334.715.978.511,354.150.474.733,334715978511.0,354150474733.0
