row_label_raw,row_label_full,col_0,Số dư đầu năm,Số phát sinh trong năm > Số phải nộp,Số phát sinh trong năm > Số đã nộp,Số dư cuối năm,numeric__Số dư đầu năm,numeric__Số phát sinh trong năm > Số phải nộp,numeric__Số phát sinh trong năm > Số đã nộp,numeric__Số dư cuối năm
,,,Triệu VND,Triệu VND,Triệu VND,Triệu VND,,,,
1. Thuế GTGT,1. Thuế GTGT,1. Thuế GTGT,999,15.308,(15.488),819,999.0,15308.0,-15488.0,819.0
2. Thuế TNDN,2. Thuế TNDN,2. Thuế TNDN,97.836,245.981,(258.831),84.986,97836.0,245981.0,-258831.0,84986.0
"3. Các khoản phí, lệ phí và các khoản phải nộp khác","3. Các khoản phí, lệ phí và các khoản phải nộp khác","3. Các khoản phí, lệ phí và các khoản phải nộp khác",16.066,149.886,(142.244),23.708,16066.0,149886.0,-142244.0,23708.0
,,,114.901,411.175,(416.563),109.513,114901.0,411175.0,-416563.0,109513.0
