row_label_raw,row_label_full,Khu vực,Cho vay khách hàng và cho vay TCTD khác,Tiền gửi và tiền vay từ khách hàng và các TCTD khác,Các cam kết tín dụng,CCTC phải sinh (Tổng giá trị giao dịch theo hợp đồng),Kinh doanh và đầu tư chứng khoán,numeric__Cho vay khách hàng và cho vay TCTD khác,numeric__Tiền gửi và tiền vay từ khách hàng và các TCTD khác,numeric__Các cam kết tín dụng,numeric__CCTC phải sinh (Tổng giá trị giao dịch theo hợp đồng),numeric__Kinh doanh và đầu tư chứng khoán
,,,Triệu VND,Triệu VND,Triệu VND,Triệu VND,Triệu VND,,,,,
Trong nước,Trong nước,Trong nước,113.121.899,134.604.455,3.739.837,184.066,34.000.481,113121899.0,134604455.0,3739837.0,184066.0,34000481.0
,,,113.121.899,134.604.455,3.739.837,184.066,34.000.481,113121899.0,134604455.0,3739837.0,184066.0,34000481.0
