row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Phải thu về cho các bên liên quan vay (*) (Thuyết minh số 32),Ngắn hạn > Phải thu về cho các bên liên quan vay (*) (Thuyết minh số 32),Phải thu về cho các bên liên quan vay (*) (Thuyết minh số 32),306.299.122.147,294.832.722.147,306299122147.0,294832722147.0
Phải thu về cho các bên khác vay,Ngắn hạn > Phải thu về cho các bên khác vay,Phải thu về cho các bên khác vay,49.819.350.307,49.819.350.307,49819350307.0,49819350307.0
"- Công ty TNHH Xây dựng và Thương mại DLC (""DLC"")","Ngắn hạn > - Công ty TNHH Xây dựng và Thương mại DLC (""DLC"")","- Công ty TNHH Xây dựng và Thương mại DLC (""DLC"")",35.675.832.377,35.675.832.377,35675832377.0,35675832377.0
- Công ty TNHH Xây Dụng Đồng Long,Ngắn hạn > - Công ty TNHH Xây Dụng Đồng Long,- Công ty TNHH Xây Dụng Đồng Long,14.143.517.930,14.143.517.930,14143517930.0,14143517930.0
,,,356.118.472.454,344.652.072.454,356118472454.0,344652072454.0
Dải hạn,Dải hạn,Dải hạn,Dải hạn,Dải hạn,,
Phải thu về cho các bên liên quan vay (*) (Thuyết minh số 32),Dải hạn > Phải thu về cho các bên liên quan vay (*) (Thuyết minh số 32),Phải thu về cho các bên liên quan vay (*) (Thuyết minh số 32),30.200.148.000,38.432.802.000,30200148000.0,38432802000.0
TỔNG CỘNG,Dải hạn > TỔNG CỘNG,TỔNG CỘNG,386.318.620.454,383.084.874.454,386318620454.0,383084874454.0
Dự phòng phải thu khó đòi,Dải hạn > Dự phòng phải thu khó đòi,Dự phòng phải thu khó đòi,(239.149.642.884),(93.858.790.407),-239149642884.0,-93858790407.0
GIÁ TRỊ THUÀN,Dải hạn > GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,147.168.977.570,289.226.084.047,147168977570.0,289226084047.0
