row_label_raw,row_label_full,Quá hạn thanh toán từ 6 tháng đến dưới 1 năm > Quá hạn thanh toán từ 1 năm đến dưới 2 năm > Quá hạn thanh toán từ 2 năm đến dưới 3 năm > Quá hạn thanh toán từ 3 năm trở lên,Số cuối năm > Giá gốc > 977.554.847 > 3.910.860.725 > -,Số cuối năm > Dự phòng > (293.266.454) > (1.955.430.363) > -,Số cuối năm > Giá trị có thể thu hồi ước tính > 684.288.393 > 1.955.430.362 > -,Số đầu năm > Giá gốc > 19.318.544.438 > 14.446.258.504 > 60.630.379 > 1.479.192.812,Số đầu năm > Dự phòng > (5.791.328.543) > (7.223.129.252) > (42.441.265) > (1.479.192.812),Số đầu năm > Giá trị có thể thu hồi ước tính > 13.527.215.895 > 7.223.129.252 > 18.189.114 > -,numeric__Số cuối năm > Giá gốc > 977.554.847 > 3.910.860.725 > -,numeric__Số cuối năm > Dự phòng > (293.266.454) > (1.955.430.363) > -,numeric__Số cuối năm > Giá trị có thể thu hồi ước tính > 684.288.393 > 1.955.430.362 > -,numeric__Số đầu năm > Giá gốc > 19.318.544.438 > 14.446.258.504 > 60.630.379 > 1.479.192.812,numeric__Số đầu năm > Dự phòng > (5.791.328.543) > (7.223.129.252) > (42.441.265) > (1.479.192.812),numeric__Số đầu năm > Giá trị có thể thu hồi ước tính > 13.527.215.895 > 7.223.129.252 > 18.189.114 > -
Khả năng thu hồi thấp,Khả năng thu hồi thấp,Khả năng thu hồi thấp,826.993.120.841,(826.993.120.841),-,546.288.899.501,(546.288.899.501),-,826993120841.0,-826993120841.0,,546288899501.0,-546288899501.0,
"- Ashley Furniture Industries, Inc.","- Ashley Furniture Industries, Inc.","- Ashley Furniture Industries, Inc.",64.874.410.500,(64.874.410.500),-,64.874.410.500,(64.874.410.500),-,64874410500.0,-64874410500.0,,64874410500.0,-64874410500.0,
- GME - Sanitaires Et Materiaux – Lapeyre,- GME - Sanitaires Et Materiaux – Lapeyre,- GME - Sanitaires Et Materiaux – Lapeyre,53.068.668.227,(53.068.668.227),-,53.068.668.227,(53.068.668.227),-,53068668227.0,-53068668227.0,,53068668227.0,-53068668227.0,
- Pier 1 imports (us) Inl,- Pier 1 imports (us) Inl,- Pier 1 imports (us) Inl,54.356.052.101,(54.356.052.101),-,56.538.863.457,(56.538.863.457),-,54356052101.0,-54356052101.0,,56538863457.0,-56538863457.0,
- Alexanser Rose Ltd,- Alexanser Rose Ltd,- Alexanser Rose Ltd,34.128.500.895,(34.128.500.895),-,34.128.500.895,(34.128.500.895),-,34128500895.0,-34128500895.0,,34128500895.0,-34128500895.0,
- Công ty TNHH Thương mại & Dịch vụ Lâm nghiệp Minh Hoàng,- Công ty TNHH Thương mại & Dịch vụ Lâm nghiệp Minh Hoàng,- Công ty TNHH Thương mại & Dịch vụ Lâm nghiệp Minh Hoàng,13.554.634.867,(13.554.634.867),-,26.515.463.258,(26.515.463.258),-,13554634867.0,-13554634867.0,,26515463258.0,-26515463258.0,
- Khác,- Khác,- Khác,607.010.854.251,(607.010.854.251),-,311.162.993.164,(311.162.993.164),-,607010854251.0,-607010854251.0,,311162993164.0,-311162993164.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,831.881.536.413,(829.241.817.658),2.639.718.755,581.593.525.634,(560.824.991.373),20.768.534.261,831881536413.0,-829241817658.0,2639718755.0,581593525634.0,-560824991373.0,20768534261.0
