row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
01,01,01,1. Doanh thu bán hàng và cung cấp dịch vụ,,410.684.574.601,911.426.434.111,,,410684574601.0,911426434111.0
02,02,02,2. Các khoản giảm trừ doanh thu,,(46.609.079),-,,,-46609079.0,
10,10,10,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,24.1,410.637.965.522,911.426.434.111,,241.0,410637965522.0,911426434111.0
11,11,11,4. Giá vốn hàng bán và dịch vụ cung cấp,25,(740.099.419.890),(1.054.182.924.547),,25.0,-740099419890.0,-1054182924547.0
20,20,20,5. Lỗ gộp về bán hàng và cung cấp dịch vụ,,(329.461.454.368),(142.756.490.436),,,-329461454368.0,-142756490436.0
21,21,21,6. Doanh thu hoạt động tài chính,24.2,20.185.906.944,14.127.863.692,,242.0,20185906944.0,14127863692.0
22,22,22,7. Chi phí tài chính,26,(130.814.636.982),(133.453.739.053),,26.0,-130814636982.0,-133453739053.0
23,23,23,- Trong đó: Chi phí lãi vay,,(108.588.545.967),(81.392.864.162),,,-108588545967.0,-81392864162.0
25,25,25,8. Chi phí bán hàng,28,(65.949.847.062),(43.306.750.573),,28.0,-65949847062.0,-43306750573.0
26,26,26,9. Chi phí quản lý doanh nghiệp,29,(355.825.990.104),(528.690.900.388),,29.0,-355825990104.0,-528690900388.0
30,30,30,10. Lỗ thuần từ hoạt động kinh doanh,,(861.866.021.572),(834.080.016.758),,,-861866021572.0,-834080016758.0
31,31,31,11. Thu nhập khác,27,3.793.911.470,142.761.957.168,,27.0,3793911470.0,142761957168.0
32,32,32,12. Chi phí khác,27,(104.953.510.915),(8.662.997.044),,27.0,-104953510915.0,-8662997044.0
40,40,40,13. (Lỗ) lợi nhuận khác,27,(101.159.599.445),134.098.960.124,,27.0,-101159599445.0,134098960124.0
50,50,50,14. Tổng lỗ kế toán trước thuế,,(963.025.621.017),(699.981.056.634),,,-963025621017.0,-699981056634.0
51,51,51,15. Chi phí thuế TNDN hiện hành,31,(383.282.516),-,,31.0,-383282516.0,
60,60,60,16. Lỗ sau thuế TNDN,,(963.408.903.533),(699.981.056.634),,,-963408903533.0,-699981056634.0
