row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Giá gốc,Dự phòng,Giá gốc,Dự phòng,,,,
"Nguyên liệu, vật liệu và phụ liệu","Nguyên liệu, vật liệu và phụ liệu","Nguyên liệu, vật liệu và phụ liệu",507.108.102.150,(328.470.629.374),518.495.975.708,(97.146.384.224),507108102150.0,-328470629374.0,518495975708.0,-97146384224.0
Công cụ dụng cụ,Công cụ dụng cụ,Công cụ dụng cụ,2.283.457.042,-,1.170.119.605,-,2283457042.0,,1170119605.0,
Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,179.437.818.803,(69.550.405.037),205.336.387.667,(47.182.371.499),179437818803.0,-69550405037.0,205336387667.0,-47182371499.0
Chi phí dở dang hàng sản xuất,Chi phí dở dang hàng sản xuất,Chi phí dở dang hàng sản xuất,103.940.075.625,(50.843.218.420),88.616.657.682,(32.879.379.670),103940075625.0,-50843218420.0,88616657682.0,-32879379670.0
"Chi phí trồng rừng Huyện Krông Pắk, Tĩnh Đắk Lắk","Chi phí trồng rừng Huyện Krông Pắk, Tĩnh Đắk Lắk","Chi phí trồng rừng Huyện Krông Pắk, Tĩnh Đắk Lắk",44.750.046.734,(6.565.746.734),44.629.391.909,(6.445.091.909),44750046734.0,-6565746734.0,44629391909.0,-6445091909.0
Chi phí dở dang công trình lặp đặt,Chi phí dở dang công trình lặp đặt,Chi phí dở dang công trình lặp đặt,30.747.696.444,(12.141.439.883),72.090.338.076,(7.857.899.920),30747696444.0,-12141439883.0,72090338076.0,-7857899920.0
Thành phẩm,Thành phẩm,Thành phẩm,160.878.650.549,(79.762.262.913),99.996.413.303,(55.416.643.474),160878650549.0,-79762262913.0,99996413303.0,-55416643474.0
Hàng hóa,Hàng hóa,Hàng hóa,6.246.462.491,(5.244.318.408),15.635.119.371,(13.231.205.906),6246462491.0,-5244318408.0,15635119371.0,-13231205906.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,855.954.491.035,(483.027.615.732),840.634.015.654,(212.976.605.103),855954491035.0,-483027615732.0,840634015654.0,-212976605103.0
