row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Chi phí bảo hiểm,Ngắn hạn > Chi phí bảo hiểm,Chi phí bảo hiểm,3.762.097.835,2.812.946.108,3762097835.0,2812946108.0
"Công cụ, dụng cụ","Ngắn hạn > Công cụ, dụng cụ","Công cụ, dụng cụ",622.030.181,2.233.688.480,622030181.0,2233688480.0
Khác,Ngắn hạn > Khác,Khác,16.235.363,180.060.685,16235363.0,180060685.0
,,,4.400.363.379,5.226.695.273,4400363379.0,5226695273.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
"Công cụ, dụng cụ","Dài hạn > Công cụ, dụng cụ","Công cụ, dụng cụ",4.745.390.055,3.173.572.077,4745390055.0,3173572077.0
Chi phí thuê đất (*),Dài hạn > Chi phí thuê đất (*),Chi phí thuê đất (*),1.864.456.800,1.917.726.994,1864456800.0,1917726994.0
Khác,Dài hạn > Khác,Khác,552.014.397,1.747.159.806,552014397.0,1747159806.0
,,,7.161.861.252,6.838.458.877,7161861252.0,6838458877.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,11.562.224.631,12.065.154.150,11562224631.0,12065154150.0
