row_label_raw,row_label_full,col_0,VND,numeric__VND
,,,Số tiền,
Dư phòng phải thu khó đòi,Dư phòng phải thu khó đòi,Dư phòng phải thu khó đòi,816.789.941.300,816789941300.0
Dư phòng giảm giá hàng tồn kho,Dư phòng giảm giá hàng tồn kho,Dư phòng giảm giá hàng tồn kho,477.044.687.815,477044687815.0
Chi phí trích trước,Chi phí trích trước,Chi phí trích trước,186.251.471.773,186251471773.0
Dư phòng giảm giá đầu tư tài chính,Dư phòng giảm giá đầu tư tài chính,Dư phòng giảm giá đầu tư tài chính,129.814.085.495,129814085495.0
Chi phí khấu hao tài sản ngưng sử dụng,Chi phí khấu hao tài sản ngưng sử dụng,Chi phí khấu hao tài sản ngưng sử dụng,54.059.541.746,54059541746.0
Tợ cấp thời việc phải trả,Tợ cấp thời việc phải trả,Tợ cấp thời việc phải trả,1.486.893.500,1486893500.0
Chênh lệch tỷ giá hối đoái do đánh giả lạicác khoản mục tiền tệ có gốc ngoại tệ,Chênh lệch tỷ giá hối đoái do đánh giả lạicác khoản mục tiền tệ có gốc ngoại tệ,Chênh lệch tỷ giá hối đoái do đánh giả lạicác khoản mục tiền tệ có gốc ngoại tệ,316.676.090,316676090.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.665.763.297.719,1665763297719.0
