row_label_raw,row_label_full,STT,Chỉ tiêu,Thuyết minh,2024Triệu VND,2023Triệu VND(trình bày lại),numeric__Chỉ tiêu,numeric__Thuyết minh,numeric__2024Triệu VND,numeric__2023Triệu VND(trình bày lại)
XI,XI,XI,TỔNG LỢI NHUẬN TRƯỚC THUẾ(MANG SANG TỪ TRANG TRƯỚC),,42.236.135,41.328.467,,,42236135.0,41328467.0
7,7,7,Chi phí thuế thu nhập doanh nghiệp hiện hành,33(a),(8.526.496),(8.096.357),,,-8526496.0,-8096357.0
8,8,8,Thu nhập/(chi phí) thuế thu nhập doanh nghiệp hoãn lại,33(b),143.478,(109.838),,,143478.0,-109838.0
XII,XII,XII,Chi phí thuế thu nhập doanh nghiệp,,(8.383.018),(8.206.195),,,-8383018.0,-8206195.0
XIII,XIII,XIII,LỢI NHUẬN SAU THUẾ,,33.853.117,33.122.272,,,33853117.0,33122272.0
XIV,XIV,XIV,Lợi ích của cổ đông không kiểm soát,,(21.731),(21.245),,,-21731.0,-21245.0
XV,XV,XV,Lợi nhuận thuần của cổ đông Ngân hàng,,33.831.386,33.101.027,,,33831386.0,33101027.0
XVI,XVI,XVI,Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),34(c),5.571,5.462,,,5571.0,5462.0
