row_label_raw,row_label_full,col_0,Chức danh,Năm 2024Triệu VND,Năm 2023Triệu VND,numeric__Chức danh,numeric__Năm 2024Triệu VND,numeric__Năm 2023Triệu VND
"Thành viên Ban Điều hành, Kế toán trưởng (tiếp theo)","Thành viên Ban Điều hành, Kế toán trưởng (tiếp theo)","Thành viên Ban Điều hành, Kế toán trưởng (tiếp theo)","Thành viên Ban Điều hành, Kế toán trưởng (tiếp theo)","Thành viên Ban Điều hành, Kế toán trưởng (tiếp theo)","Thành viên Ban Điều hành, Kế toán trưởng (tiếp theo)",,,
Ông Hồ Văn Tuấn,"Thành viên Ban Điều hành, Kế toán trưởng (tiếp theo) > Ông Hồ Văn Tuấn",Ông Hồ Văn Tuấn,Phó Tổng Giám đốc (bổ nhiệm ngày 15 tháng 8 năm 2023),1.771,658,,1771.0,658.0
Ông Colin Richard Dinn,"Thành viên Ban Điều hành, Kế toán trưởng (tiếp theo) > Ông Colin Richard Dinn",Ông Colin Richard Dinn,Giám đốc Khối (miễn nhiệm ngày 12 tháng 7 năm 2024),(***),15.258,,,15258.0
Ông Trần Thanh Nam,"Thành viên Ban Điều hành, Kế toán trưởng (tiếp theo) > Ông Trần Thanh Nam",Ông Trần Thanh Nam,Giám đốc Khối (miễn nhiệm ngày 1 tháng 6 năm 2024),(***),5.006,,,5006.0
Bà Nguyễn Thị Hồng Vân,"Thành viên Ban Điều hành, Kế toán trưởng (tiếp theo) > Bà Nguyễn Thị Hồng Vân",Bà Nguyễn Thị Hồng Vân,Giám đốc Khối (bổ nhiệm ngày 15 tháng 11 năm 2023),1.656,158,,1656.0,158.0
Bà Đoàn Hồng Nhung,"Thành viên Ban Điều hành, Kế toán trưởng (tiếp theo) > Bà Đoàn Hồng Nhung",Bà Đoàn Hồng Nhung,Giám đốc Khối,1.648,1.905,,1648.0,1905.0
Bà La Thị Hồng Minh,"Thành viên Ban Điều hành, Kế toán trưởng (tiếp theo) > Bà La Thị Hồng Minh",Bà La Thị Hồng Minh,Kế toán trưởng,1.625,1.495,,1625.0,1495.0
,,,,35.819,61.120,,35819.0,61120.0
