row_label_raw,row_label_full,col_0,31/12/2024Triệu VND,31/12/2023Triệu VND(trình bày lại),numeric__31/12/2024Triệu VND,numeric__31/12/2023Triệu VND(trình bày lại)
Tài sản khác giữ hộ,Tài sản khác giữ hộ,Tài sản khác giữ hộ,469.101.495,405.847.283,469101495.0,405847283.0
Tài sản thuê ngoài,Tài sản thuê ngoài,Tài sản thuê ngoài,(*),(*),,
Tài sản bảo đảm nhận thay thế cho việc thực hiện nghĩa vụ của bên bảo đảm chờ xử lý,Tài sản thuê ngoài > Tài sản bảo đảm nhận thay thế cho việc thực hiện nghĩa vụ của bên bảo đảm chờ xử lý,Tài sản bảo đảm nhận thay thế cho việc thực hiện nghĩa vụ của bên bảo đảm chờ xử lý,8.530,8.530,8530.0,8530.0
Các chứng từ có giá trị khác đang bảo quản,Tài sản thuê ngoài > Các chứng từ có giá trị khác đang bảo quản,Các chứng từ có giá trị khác đang bảo quản,65.480.097,175.997.044,65480097.0,175997044.0
,,,534.590.122,581.852.857,534590122.0,581852857.0
