row_label_raw,row_label_full,col_0,31/12/2023Triệu VND(trình bày lại),31/12/2023Triệu VND(theo báo cáotrước đây),Chênh lệchTriệu VND,numeric__31/12/2023Triệu VND(trình bày lại),numeric__31/12/2023Triệu VND(theo báo cáotrước đây),numeric__Chênh lệchTriệu VND
Các khoản nợ khác,Các khoản nợ khác,Các khoản nợ khác,43.405.902,43.362.364,43.538,43405902.0,43362364.0,43538.0
"Các khoản lãi, phí phải trả","Các khoản lãi, phí phải trả","Các khoản lãi, phí phải trả",19.527.028,19.527.028,-,19527028.0,19527028.0,
Các khoản phải trả và công nợ khác,Các khoản phải trả và công nợ khác,Các khoản phải trả và công nợ khác,23.878.874,23.835.336,43.538,23878874.0,23835336.0,43538.0
Lợi nhuận chưa phân phối,Lợi nhuận chưa phân phối,Lợi nhuận chưa phân phối,76.826.482,76.758.658,67.824,76826482.0,76758658.0,67824.0
Lợi nhuận đề lại năm trước,Lợi nhuận đề lại năm trước,Lợi nhuận đề lại năm trước,51.185.561,51.185.561,-,51185561.0,51185561.0,
Lợi nhuận năm nay,Lợi nhuận năm nay,Lợi nhuận năm nay,25.640.921,25.573.097,67.824,25640921.0,25573097.0,67824.0
Tổng ảnh hưởng,Tổng ảnh hưởng,Tổng ảnh hưởng,,,111.362,,,111362.0
