row_label_raw,row_label_full,col_0,2024Triệu VND,2023Triệu VND(trình bày lại),numeric__2024Triệu VND,numeric__2023Triệu VND(trình bày lại)
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,9.369.017,8.468.771,9369017.0,8468771.0
Trích lập dự phòng trong năm (Thuyết minh 32),Trích lập dự phòng trong năm (Thuyết minh 32),Trích lập dự phòng trong năm (Thuyết minh 32),1.319.289,903.269,1319289.0,903269.0
Chênh lệch tỷ giá hối đoái,Chênh lệch tỷ giá hối đoái,Chênh lệch tỷ giá hối đoái,(307),(3.023),-307.0,-3023.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,10.687.999,9.369.017,10687999.0,9369017.0
