row_label_raw,row_label_full,col_0,31/12/2024 > Giá trị hợp đồng,31/12/2024 > Giá trị ghi sổ,31/12/2023 > Giá trị hợp đồng,31/12/2023 > Giá trị ghi sổ,numeric__31/12/2024 > Giá trị hợp đồng,numeric__31/12/2024 > Giá trị ghi sổ,numeric__31/12/2023 > Giá trị hợp đồng,numeric__31/12/2023 > Giá trị ghi sổ
,,,Triệu VND,Tài sản/(công nợ)Triệu VND,Triệu VND,Công nợTriệu VND,,,,
Công cụ tài chính phải sinh tiền tệ,Công cụ tài chính phải sinh tiền tệ,Công cụ tài chính phải sinh tiền tệ,Công cụ tài chính phải sinh tiền tệ,Công cụ tài chính phải sinh tiền tệ,Công cụ tài chính phải sinh tiền tệ,Công cụ tài chính phải sinh tiền tệ,,,,
Hợp đồng hoán đổi tiền tệ,Công cụ tài chính phải sinh tiền tệ > Hợp đồng hoán đổi tiền tệ,Hợp đồng hoán đổi tiền tệ,340.865.305,1.328.364,104.261.691,(22.607),340865305.0,1328364.0,104261691.0,-22607.0
Hợp đồng kỳ hạn tiền tệ,Công cụ tài chính phải sinh tiền tệ > Hợp đồng kỳ hạn tiền tệ,Hợp đồng kỳ hạn tiền tệ,(16.245.514),(13.930),(15.004.848),(95.145),-16245514.0,-13930.0,-15004848.0,-95145.0
,,,324.619.791,1.314.434,89.256.843,(117.752),324619791.0,1314434.0,89256843.0,-117752.0
