row_label_raw,row_label_full,col_0,2024Triệu VND,2023Triệu VND(trình bày lại),numeric__2024Triệu VND,numeric__2023Triệu VND(trình bày lại)
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,19.312.790,16.310.647,19312790.0,16310647.0
Trích lập dự phòng trong năm (Thuyết minh 32),Trích lập dự phòng trong năm (Thuyết minh 32),Trích lập dự phòng trong năm (Thuyết minh 32),6.537.702,8.760.426,6537702.0,8760426.0
Xử lý các khoản cho vay khó thu hồi bằng nguồn dự phòng,Xử lý các khoản cho vay khó thu hồi bằng nguồn dự phòng,Xử lý các khoản cho vay khó thu hồi bằng nguồn dự phòng,(5.358.023),(5.758.202),-5358023.0,-5758202.0
Chênh lệch tỷ giá hối đoái,Chênh lệch tỷ giá hối đoái,Chênh lệch tỷ giá hối đoái,2.707,(81),2707.0,-81.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,20.495.176,19.312.790,20495176.0,19312790.0
