row_label_raw,row_label_full,CHỈ TIỀU,31/12/2019,01/01/2019,numeric__31/12/2019,numeric__01/01/2019
Ngoại tệ các loại (USD),Ngoại tệ các loại (USD),Ngoại tệ các loại (USD),"3.937,07","2.835,30",3937.07,2835.3
Nợ khó đòi đã xử lý,Nợ khó đòi đã xử lý,Nợ khó đòi đã xử lý,3.414.388.464,3.414.388.464,3414388464.0,3414388464.0
- Vachetti Giuseppe S.P.A,- Vachetti Giuseppe S.P.A,- Vachetti Giuseppe S.P.A,636.431.769,636.431.769,636431769.0,636431769.0
- Công ty TNHH Nam Thuận,- Công ty TNHH Nam Thuận,- Công ty TNHH Nam Thuận,533.661.700,533.661.700,533661700.0,533661700.0
- Các đối tượng khác,- Các đối tượng khác,- Các đối tượng khác,2.777.956.695,2.777.956.695,2777956695.0,2777956695.0
