row_label_raw,row_label_full,col_0,31/12/2019,01/01/2019,numeric__31/12/2019,numeric__01/01/2019
Công ty TNHH Cung ứng VT Nguyên liệu Tây Nguyên (1),Công ty TNHH Cung ứng VT Nguyên liệu Tây Nguyên (1),Công ty TNHH Cung ứng VT Nguyên liệu Tây Nguyên (1),320.000.000.000,-,320000000000.0,
Công ty TNHH MTV Việt Gia Phát (2),Công ty TNHH MTV Việt Gia Phát (2),Công ty TNHH MTV Việt Gia Phát (2),220.000.000.000,-,220000000000.0,
Công ty TNHH Phú Thành Gia Pleiku (3),Công ty TNHH Phú Thành Gia Pleiku (3),Công ty TNHH Phú Thành Gia Pleiku (3),144.045.247.308,171.015.309.657,144045247308.0,171015309657.0
Công ty Cổ phần Đầu tư Xây dựng Vạn Gia Long (4),Công ty Cổ phần Đầu tư Xây dựng Vạn Gia Long (4),Công ty Cổ phần Đầu tư Xây dựng Vạn Gia Long (4),144.000.000.000,-,144000000000.0,
Công ty TNHH SX TM DV Đồng Phú Hưng (5),Công ty TNHH SX TM DV Đồng Phú Hưng (5),Công ty TNHH SX TM DV Đồng Phú Hưng (5),71.086.364.214,-,71086364214.0,
Công ty Cổ phần CN Khai thác Chế biến Đá Tây Nguyên (6),Công ty Cổ phần CN Khai thác Chế biến Đá Tây Nguyên (6),Công ty Cổ phần CN Khai thác Chế biến Đá Tây Nguyên (6),30.489.397.260,-,30489397260.0,
Công ty Cổ phần Chế biến Gỗ Đức Long Gia Lai (7),Công ty Cổ phần Chế biến Gỗ Đức Long Gia Lai (7),Công ty Cổ phần Chế biến Gỗ Đức Long Gia Lai (7),15.550.000.000,17.000.000.000,15550000000.0,17000000000.0
Hoàng Thị Thu Hà (8),Hoàng Thị Thu Hà (8),Hoàng Thị Thu Hà (8),44.000.000.000,-,44000000000.0,
Công ty CP Trồng rừng & Cây công nghiệp ĐLGL (9),Công ty CP Trồng rừng & Cây công nghiệp ĐLGL (9),Công ty CP Trồng rừng & Cây công nghiệp ĐLGL (9),757.895.000,2.388.660.663,757895000.0,2388660663.0
Cộng,Cộng,Cộng,989.928.903.782,190.403.970.320,989928903782.0,190403970320.0
