row_label_raw,row_label_full,col_0,Ngoại tê,31/12/2019,Ngoại tê_1,01/01/2019,numeric__Ngoại tê,numeric__31/12/2019,numeric__Ngoại tê_1,numeric__01/01/2019
- Tiền mặt tại quỹ (VND),- Tiền mặt tại quỹ (VND),- Tiền mặt tại quỹ (VND),,7.145.125.011,,7.351.019.064,,7145125011.0,,7351019064.0
- Tiền gửi ngân hàng,- Tiền gửi ngân hàng,- Tiền gửi ngân hàng,,6.389.572.157,,591.388.538,,6389572157.0,,591388538.0
+ VND,+ VND,+ VND,,6.298.592.794,,525.751.345,,6298592794.0,,525751345.0
+ USD,+ USD,+ USD,"3.937,07 #",90.979.363,"2.835,30 #",65.637.193,,90979363.0,,65637193.0
Cộng,Cộng,Cộng,,13.534.697.168,,7.942.407.602,,13534697168.0,,7942407602.0
