row_label_raw,row_label_full,col_0,Môi quan hệ,31/12/2019,01/01/2019,numeric__Môi quan hệ,numeric__31/12/2019,numeric__01/01/2019
Công ty CP Đầu tư Phát triển Dịch vụ CTCC ĐLGL,Công ty CP Đầu tư Phát triển Dịch vụ CTCC ĐLGL,Công ty CP Đầu tư Phát triển Dịch vụ CTCC ĐLGL,Chung cổ đông lớn,17.461.700.000,17.289.180.000,,17461700000.0,17289180000.0
Công ty TNHH Phú Thành Gia Pleiku,Công ty TNHH Phú Thành Gia Pleiku,Công ty TNHH Phú Thành Gia Pleiku,Công ty con của bên liên quan,21.333.635.648,-,,21333635648.0,
Cộng,Cộng,Cộng,,38.795.335.648,17.289.180.000,,38795335648.0,17289180000.0
