row_label_raw,row_label_full,col_0,Môi quan hệ,31/12/2019,01/01/2019,numeric__Môi quan hệ,numeric__31/12/2019,numeric__01/01/2019
Công ty CP BOT & BT Đức Long Gia Lai,Công ty CP BOT & BT Đức Long Gia Lai,Công ty CP BOT & BT Đức Long Gia Lai,Công ty con,24.279.462.370,24.279.462.370,,24279462370.0,24279462370.0
Công ty CP BOT & BT Đức Long Đắk Nông,Công ty CP BOT & BT Đức Long Đắk Nông,Công ty CP BOT & BT Đức Long Đắk Nông,Công ty con,27.667.523.624,60.463.216.506,,27667523624.0,60463216506.0
Công ty Cổ phần Năng lượng Tân Thượng,Công ty Cổ phần Năng lượng Tân Thượng,Công ty Cổ phần Năng lượng Tân Thượng,Công ty con,12.600.300.000,15.946.000.000,,12600300000.0,15946000000.0
Công ty CP Đầu tư và Phát triển Điện năng ĐLGL,Công ty CP Đầu tư và Phát triển Điện năng ĐLGL,Công ty CP Đầu tư và Phát triển Điện năng ĐLGL,Chung chủ tịch HĐQT,23.106.997.780,30.155.896.726,,23106997780.0,30155896726.0
Cộng,Cộng,Cộng,,87.654.283.774,130.844.575.602,,87654283774.0,130844575602.0
