row_label_raw,row_label_full,Số đầu năm,Số đầu năm_1,Trọng năm,Trọng năm_1,Số cuối năm,Số cuối năm_1,numeric__Số đầu năm_1,numeric__Trọng năm,numeric__Trọng năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1
VND,VND,VND,VND,VND,VND,VND,VND,,,,,
VND,VND,VND,Số cả khả năng,,,,Số cả khả năng,,,,,
Gử trị,Gử trị,Gử trị,trả ng,Tăng,Giảm,Gá trị,trả ng,,,,,
26.370.000.000,Gử trị > 26.370.000.000,26.370.000.000,26.370.000.000,-,(16.690.000.000),9.690.000.000,9.690.000.000,26370000000.0,,-16690000000.0,9690000000.0,9690000000.0
46.018.000.000,Gử trị > 46.018.000.000,46.018.000.000,46.018.000.000,-,(11.514.000.000),34.504.000.000,34.504.000.000,46018000000.0,,-11514000000.0,34504000000.0,34504000000.0
-,Gử trị > -,-,-,18.500.000.000,(3.700.000.000),14.800.000.000,14.800.000.000,,18500000000.0,-3700000000.0,14800000000.0,14800000000.0
72.388.000.000,Gử trị > 72.388.000.000,72.388.000.000,72.388.000.000,18.500.000.000,(31.894.000.000),58.994.000.000,58.994.000.000,72388000000.0,18500000000.0,-31894000000.0,58994000000.0,58994000000.0
