row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,VND,%,VND,%,,,,
Cao Thị Ngọc Dung,Cao Thị Ngọc Dung,Cao Thị Ngọc Dung,99.667.140.000,10.14%,99.667.140.000,10.14%,99667140000.0,10.14,99667140000.0,10.14
Quỹ Đầu tư Việt Nam Azalea (i),Quỹ Đầu tư Việt Nam Azalea (i),Quỹ Đầu tư Việt Nam Azalea (i),-,0.00%,64.568.210.000,6.57%,,0.0,64568210000.0,6.57
Aims Asset Management Sdn Bhn (ii),Aims Asset Management Sdn Bhn (ii),Aims Asset Management Sdn Bhn (ii),55.320.900.000,5.63%,36.320.900.000,3.70%,55320900000.0,5.63,36320900000.0,3.7
Cổ đông khác,Cổ đông khác,Cổ đông khác,827.757.730.000,84.23%,782.189.520.000,79.59%,827757730000.0,84.23,782189520000.0,79.59
,,,982.745.770.000,100%,982.745.770.000,100%,982745770000.0,1.0,982745770000.0,1.0
