row_label_raw,row_label_full,col_0,Đơn vị,Số cuối năm,Số đầu năm,numeric__Đơn vị,numeric__Số cuối năm,numeric__Số đầu năm
Đô la Mỹ,Đô la Mỹ,Đô la Mỹ,USD,137.582,68.831,,137582.0,68831.0
Đô la Úc,Đô la Úc,Đô la Úc,AUD,495,519,,495.0,519.0
Đô la Singapore,Đô la Singapore,Đô la Singapore,SGD,518,174,,518.0,174.0
