row_label_raw,row_label_full,col_0,31.12.2025VND,31.12.2024VND,numeric__31.12.2025VND,numeric__31.12.2024VND
Tiền mặt,Tiền mặt,Tiền mặt,58.174.022,25.978.924,58174022.0,25978924.0
Tiền gửi ngân hàng không kỳ hạn,Tiền gửi ngân hàng không kỳ hạn,Tiền gửi ngân hàng không kỳ hạn,442.853.884.135,349.144.065.400,442853884135.0,349144065400.0
Các khoản tương đương tiền (*),Các khoản tương đương tiền (*),Các khoản tương đương tiền (*),270.513.258.590,330.107.269.336,270513258590.0,330107269336.0
,,,713.425.316.747,679.277.313.660,713425316747.0,679277313660.0
