row_label_raw,row_label_full,col_0,Năm tài chính kết thúcngày 31 tháng 12 năm,Năm tài chính kết thúcngày 31 tháng 12 năm_1,numeric__Năm tài chính kết thúcngày 31 tháng 12 năm,numeric__Năm tài chính kết thúcngày 31 tháng 12 năm_1
,,,2025VND,2024VND,,
Giá vốn của dịch vụ đã cung cấp,Giá vốn của dịch vụ đã cung cấp,Giá vốn của dịch vụ đã cung cấp,8.748.023.161.432,8.409.570.016.672,8748023161432.0,8409570016672.0
Giá vốn của hàng hóa đã bán(Hoàn nhập)/tăng dự phòng giảm giá hàng tồn kho (Thuyết minh 8),Giá vốn của hàng hóa đã bán(Hoàn nhập)/tăng dự phòng giảm giá hàng tồn kho (Thuyết minh 8),Giá vốn của hàng hóa đã bán(Hoàn nhập)/tăng dự phòng giảm giá hàng tồn kho (Thuyết minh 8),1.051.220.190.494(2.346.505.891),884.724.995.925328.523.404,,8.847249959253285e+20
,,,9.796.896.846.035,9.294.623.536.001,9796896846035.0,9294623536001.0
