row_label_raw,row_label_full,Tiền trả trước của khách hàng cho dịch vụ viễn thông,1.878.168.997.510,1.742.894.976.363,numeric__1.878.168.997.510,numeric__1.742.894.976.363
Tiền cho thuê văn phòng – Bên liên quan (Thuyết minh 34(b)),Tiền cho thuê văn phòng – Bên liên quan (Thuyết minh 34(b)),Tiền cho thuê văn phòng – Bên liên quan (Thuyết minh 34(b)),1.772.804.088,1.772.804.088,1772804088.0,1772804088.0
Khác,Khác,Khác,1.721.546.564,1.035.058.425,1721546564.0,1035058425.0
,,,1.881.663.348.162,1.745.702.838.876,1881663348162.0,1745702838876.0
