row_label_raw,row_label_full,Công ty Cổ phần FPT,40.421.236.948,15.573.321.204,numeric__40.421.236.948,numeric__15.573.321.204
Công ty TNHH FPT IS,Công ty TNHH FPT IS,Công ty TNHH FPT IS,33.728.270.060,11.166.504.805,33728270060.0,11166504805.0
Công ty TNHH Phân phối Synnex FPT,Công ty TNHH Phân phối Synnex FPT,Công ty TNHH Phân phối Synnex FPT,27.136.145.506,23.423.174.861,27136145506.0,23423174861.0
Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,2.444.379.212,655.522.804,2444379212.0,655522804.0
Công ty TNHH FPT Smart Cloud,Công ty TNHH FPT Smart Cloud,Công ty TNHH FPT Smart Cloud,2.403.557.443,1.378.302.470,2403557443.0,1378302470.0
Công ty TNHH Phân mềm FPT,Công ty TNHH Phân mềm FPT,Công ty TNHH Phân mềm FPT,1.125.091.159,689.861.666,1125091159.0,689861666.0
Công ty TNHH Giáo dục FPT,Công ty TNHH Giáo dục FPT,Công ty TNHH Giáo dục FPT,6.765.487,11.286.800,6765487.0,11286800.0
Các công ty thành viên khác cùng Tập đoàn,Các công ty thành viên khác cùng Tập đoàn,Các công ty thành viên khác cùng Tập đoàn,309.250.389,25.636.822,309250389.0,25636822.0
