row_label_raw,row_label_full,col_0,31.12.2025,31.12.2025_1,31.12.2024,31.12.2024_1,numeric__31.12.2025,numeric__31.12.2025_1,numeric__31.12.2024,numeric__31.12.2024_1
,,,Cổ phần phổ thông,%,Cổ phần phổ thông,%,,,,
Bộ Công an (*),Bộ Công an (*),Bộ Công an (*),370.669.546,"50,17",-,-,370669546.0,50.17,,
Tổng Công ty Đầu tư và Kinh doanh Vốn Nhà nước – Công ty TNHH (*),Tổng Công ty Đầu tư và Kinh doanh Vốn Nhà nước – Công ty TNHH (*),Tổng Công ty Đầu tư và Kinh doanh Vốn Nhà nước – Công ty TNHH (*),-,-,247.113.031,"50,17",,,247113031.0,50.17
Công ty Cổ phần FPT,Công ty Cổ phần FPT,Công ty Cổ phần FPT,337.291.780,"45,66",224.861.187,"45,66",337291780.0,45.66,224861187.0,45.66
Các cổ đông khác,Các cổ đông khác,Các cổ đông khác,30.802.137,"4,17",20.534.946,"4,17",30802137.0,4.17,20534946.0,4.17
,,,738.763.463,100,492.509.164,100,738763463.0,100.0,492509164.0,100.0
