row_label_raw,row_label_full,col_0,Năm tài chính kết thúc ngày 31 tháng 12 năm 2024,Năm tài chính kết thúc ngày 31 tháng 12 năm 2024_1,Năm tài chính kết thúc ngày 31 tháng 12 năm 2024_2,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm 2024,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm 2024_1,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm 2024_2
,,,Số liệu báo cáo trước đây,Điều chỉnh,Số liệu điều chỉnh lại,,,
Lợi nhuận tính lãi cơ bản trên cổ phiếu (VND),Lợi nhuận tính lãi cơ bản trên cổ phiếu (VND),Lợi nhuận tính lãi cơ bản trên cổ phiếu (VND),2.520.909.370.248,-,2.520.909.370.248,2520909370248.0,,2520909370248.0
Lợi nhuận tính lãi cơ bản trên cổ phiếu (VND),Lợi nhuận tính lãi cơ bản trên cổ phiếu (VND),Lợi nhuận tính lãi cơ bản trên cổ phiếu (VND),2.520.909.370.248,-,2.520.909.370.248,2520909370248.0,,2520909370248.0
Bình quân số cổ phiếu phổ thông đang lưu hành (cổ phiếu),Bình quân số cổ phiếu phổ thông đang lưu hành (cổ phiếu),Bình quân số cổ phiếu phổ thông đang lưu hành (cổ phiếu),492.509.164,246.254.299,738.763.463,492509164.0,246254299.0,738763463.0
Lãi cơ bản trên mỗi cổ phiếu (VND),Lãi cơ bản trên mỗi cổ phiếu (VND),Lãi cơ bản trên mỗi cổ phiếu (VND),5.119,,3.412,5119.0,,3412.0
