row_label_raw,row_label_full,col_0,Năm tài chính kết thúc ngày 31 tháng 12 năm > 2025 VND,Năm tài chính kết thúc ngày 31 tháng 12 năm > 2024 VND,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm > 2025 VND,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm > 2024 VND
"Lãi tiền gửi, cho vay","Lãi tiền gửi, cho vay","Lãi tiền gửi, cho vay",740.689.032.015,539.475.783.460,740689032015.0,539475783460.0
Lãi chênh lệch tỷ giá hối đoái,Lãi chênh lệch tỷ giá hối đoái,Lãi chênh lệch tỷ giá hối đoái,64.535.352.202,111.710.056.466,64535352202.0,111710056466.0
Cổ tức nhận được từ đầu tư vào các đơn vị khác (Thuyết minh 34(a)),Cổ tức nhận được từ đầu tư vào các đơn vị khác (Thuyết minh 34(a)),Cổ tức nhận được từ đầu tư vào các đơn vị khác (Thuyết minh 34(a)),-,8.000.000.000,,8000000000.0
Khác,Khác,Khác,-,38.006.819,,38006819.0
,,,805.224.384.217,659.223.846.745,805224384217.0,659223846745.0
