row_label_raw,row_label_full,col_0,Năm tài chính kết thúc ngày 31 tháng 12 năm > 2025 VND,Năm tài chính kết thúc ngày 31 tháng 12 năm > 2024 VND,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm > 2025 VND,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm > 2024 VND
Tài sản thuế TNDN hoãn lại,Tài sản thuế TNDN hoãn lại,Tài sản thuế TNDN hoãn lại,Tài sản thuế TNDN hoãn lại,Tài sản thuế TNDN hoãn lại,,
Số dư đầu năm,Tài sản thuế TNDN hoãn lại > Số dư đầu năm,Số dư đầu năm,23.876.453.259,21.795.731.150,23876453259.0,21795731150.0
Ghi nhận vào báo cáo kết quả hoạt động kinh doanh hợp nhất (Thuyết minh 31),Tài sản thuế TNDN hoãn lại > Ghi nhận vào báo cáo kết quả hoạt động kinh doanh hợp nhất (Thuyết minh 31),Ghi nhận vào báo cáo kết quả hoạt động kinh doanh hợp nhất (Thuyết minh 31),(6.612.146.550),2.080.722.109,-6612146550.0,2080722109.0
Số dư cuối năm,Tài sản thuế TNDN hoãn lại > Số dư cuối năm,Số dư cuối năm,17.264.306.709,23.876.453.259,17264306709.0,23876453259.0
Thuế TNDN hoãn lại phải trả,Thuế TNDN hoãn lại phải trả,Thuế TNDN hoãn lại phải trả,Thuế TNDN hoãn lại phải trả,Thuế TNDN hoãn lại phải trả,,
Số dư đầu năm,Thuế TNDN hoãn lại phải trả > Số dư đầu năm,Số dư đầu năm,(3.419.925.549),(937.899.583),-3419925549.0,-937899583.0
Ghi nhận vào báo cáo kết quả hoạt động kinh doanh hợp nhất (Thuyết minh 31),Thuế TNDN hoãn lại phải trả > Ghi nhận vào báo cáo kết quả hoạt động kinh doanh hợp nhất (Thuyết minh 31),Ghi nhận vào báo cáo kết quả hoạt động kinh doanh hợp nhất (Thuyết minh 31),(4.455.569.450),(2.482.025.966),-4455569450.0,-2482025966.0
Số dư cuối năm,Thuế TNDN hoãn lại phải trả > Số dư cuối năm,Số dư cuối năm,(7.875.494.999),(3.419.925.549),-7875494999.0,-3419925549.0
