row_label_raw,row_label_full,col_0,Năm tài chính kết thúcngày 31 tháng 12 năm,Năm tài chính kết thúcngày 31 tháng 12 năm_1,numeric__Năm tài chính kết thúcngày 31 tháng 12 năm,numeric__Năm tài chính kết thúcngày 31 tháng 12 năm_1
,,,2025VND,2024VND,,
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,346.676.040.573,295.513.005.046,346676040573.0,295513005046.0
Lỗ chênh lệch tỷ giá hối đoái,Lỗ chênh lệch tỷ giá hối đoái,Lỗ chênh lệch tỷ giá hối đoái,27.335.379.674,38.645.262.342,27335379674.0,38645262342.0
Khác,Khác,Khác,34.509.111,64.548.490,34509111.0,64548490.0
,,,374.045.929.358,334.222.815.878,374045929358.0,334222815878.0
