row_label_raw,row_label_full,col_0,Số cổ phiếu,Cổ phiếu phổ thông VND,Tổng cộng VND,numeric__Số cổ phiếu,numeric__Cổ phiếu phổ thông VND,numeric__Tổng cộng VND
Tại ngày 1 tháng 1 năm 2024,Tại ngày 1 tháng 1 năm 2024,Tại ngày 1 tháng 1 năm 2024,492.509.164,4.925.091.640.000,4.925.091.640.000,492509164.0,4925091640000.0,4925091640000.0
Tại ngày 31 tháng 12 năm 2024,Tại ngày 31 tháng 12 năm 2024,Tại ngày 31 tháng 12 năm 2024,492.509.164,4.925.091.640.000,4.925.091.640.000,492509164.0,4925091640000.0,4925091640000.0
Cổ phiếu mới phát hành(Thuyết minh 22),Cổ phiếu mới phát hành(Thuyết minh 22),Cổ phiếu mới phát hành(Thuyết minh 22),246.254.299,2.462.542.990.000,2.462.542.990.000,246254299.0,2462542990000.0,2462542990000.0
Tại ngày 31 tháng 12 năm 2025,Tại ngày 31 tháng 12 năm 2025,Tại ngày 31 tháng 12 năm 2025,738.763.463,7.387.634.630.000,7.387.634.630.000,738763463.0,7387634630000.0,7387634630000.0
