row_label_raw,row_label_full,col_0,Năm tài chính kết thúcngày 31 tháng 12 năm,Năm tài chính kết thúcngày 31 tháng 12 năm_1,numeric__Năm tài chính kết thúcngày 31 tháng 12 năm,numeric__Năm tài chính kết thúcngày 31 tháng 12 năm_1
,,,2025VND,2024VND,,
Dịch vụ mua ngoài,Dịch vụ mua ngoài,Dịch vụ mua ngoài,6.212.352.618.032,5.971.678.747.407,6212352618032.0,5971678747407.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,4.511.600.490.839,3.764.211.748.711,4511600490839.0,3764211748711.0
"Nguyên liệu, vật liệu","Nguyên liệu, vật liệu","Nguyên liệu, vật liệu",2.820.576.890.752,2.487.025.304.674,2820576890752.0,2487025304674.0
Khấu hao TSCĐ,Khấu hao TSCĐ,Khấu hao TSCĐ,1.323.764.487.291,1.372.284.413.689,1323764487291.0,1372284413689.0
Khác,Khác,Khác,720.828.586.218,706.899.204.413,720828586218.0,706899204413.0
,,,15.589.123.073.132,14.302.099.418.894,15589123073132.0,14302099418894.0
